X,Y,Point index
46,124,0
48,144,1
52,162,2
57,181,3
65,198,4
77,213,5
94,225,6
112,233,7
131,236,8
148,232,9
161,220,10
172,207,11
180,192,12
185,175,13
187,158,14
190,141,15
190,123,16
65,109,17
76,101,18
89,98,19
103,99,20
116,104,21
142,104,22
153,100,23
165,99,24
176,102,25
184,110,26
130,119,27
131,129,28
133,140,29
134,152,30
118,161,31
125,163,32
132,165,33
138,163,34
143,161,35
82,121,36
91,116,37
100,116,38
108,123,39
100,124,40
90,124,41
146,124,42
154,117,43
163,117,44
170,122,45
164,125,46
155,125,47
98,185,48
111,179,49
123,176,50
131,177,51
138,176,52
148,179,53
156,184,54
149,196,55
139,201,56
131,202,57
123,201,58
110,197,59
103,185,60
123,183,61
131,183,62
138,182,63
152,185,64
139,193,65
131,194,66
123,193,67
69,61,68
84,56,69
106,59,70
130,60,71
161,58,72
173,64,73
188,96,74
56,82,75
65,67,76
47,114,77
190,117,78
179,75,79
154,61,80
