X,Y,Point index
66,141,0
67,147,1
67,153,2
68,159,3
69,165,4
70,171,5
72,176,6
74,182,7
76,187,8
79,193,9
82,198,10
153,184,11
149,186,12
146,188,13
142,189,14
138,190,15
134,190,16
130,191,17
126,191,18
122,190,19
118,189,20
86,203,21
115,188,22
111,186,23
108,185,24
105,182,25
147,125,26
148,123,27
150,122,28
153,121,29
155,120,30
157,120,31
90,207,32
160,120,33
162,120,34
165,120,35
167,121,36
169,122,37
169,124,38
167,125,39
164,126,40
162,126,41
159,126,42
94,212,43
157,126,44
154,125,45
152,125,46
149,125,47
109,123,48
107,121,49
105,120,50
103,119,51
101,119,52
99,119,53
98,216,54
96,119,55
94,119,56
91,119,57
89,120,58
87,121,59
89,122,60
91,123,61
93,124,62
96,124,63
98,124,64
103,220,65
100,124,66
103,124,67
105,124,68
108,124,69
141,114,70
144,111,71
148,109,72
152,107,73
156,106,74
161,106,75
108,223,76
166,106,77
170,106,78
175,107,79
179,108,80
182,111,81
181,114,82
177,113,83
172,113,84
168,112,85
163,112,86
113,226,87
158,113,88
154,114,89
149,115,90
145,115,91
113,114,92
110,111,93
106,109,94
102,108,95
98,107,96
94,106,97
119,228,98
89,106,99
85,106,100
81,107,101
77,109,102
74,111,103
76,113,104
80,113,105
84,112,106
89,112,107
93,113,108
125,229,109
97,113,110
101,114,111
106,115,112
110,115,113
131,229,114
137,228,115
144,227,116
149,225,117
155,222,118
160,219,119
165,216,120
170,212,121
175,208,122
179,204,123
182,199,124
186,194,125
189,189,126
192,184,127
194,178,128
196,173,129
197,167,130
198,161,131
199,155,132
200,149,133
201,143,134
115,145,135
112,148,136
109,152,137
108,157,138
109,161,139
113,165,140
117,166,141
122,168,142
127,169,143
132,168,144
137,167,145
142,165,146
146,163,147
147,158,148
146,153,149
143,150,150
140,145,151
99,179,152
103,178,153
108,178,154
113,178,155
118,178,156
123,178,157
128,179,158
133,179,159
137,179,160
142,179,161
147,179,162
151,180,163
155,181,164
156,185,165
154,188,166
150,191,167
146,194,168
142,196,169
138,198,170
133,199,171
128,199,172
123,198,173
119,197,174
115,195,175
111,193,176
107,189,177
104,186,178
102,182,179
102,180,180
106,180,181
110,180,182
114,181,183
117,182,184
121,182,185
126,183,186
130,183,187
134,183,188
138,183,189
142,182,190
146,182,191
149,182,192
153,182,193
