X,Y,Point index
56,117,0
57,136,1
60,154,2
65,173,3
71,190,4
81,205,5
95,217,6
111,227,7
128,230,8
146,228,9
163,219,10
178,207,11
189,192,12
195,174,13
200,156,14
203,137,15
205,117,16
67,101,17
76,94,18
89,91,19
102,93,20
114,99,21
144,100,22
156,93,23
169,91,24
182,94,25
192,102,26
128,119,27
128,132,28
128,145,29
127,157,30
115,166,31
121,168,32
128,170,33
134,168,34
141,166,35
82,120,36
90,116,37
101,116,38
110,123,39
99,125,40
89,125,41
148,124,42
157,117,43
168,117,44
176,122,45
168,126,46
158,126,47
101,188,48
111,183,49
121,180,50
128,182,51
135,180,52
145,184,53
157,189,54
146,199,55
135,203,56
128,203,57
120,202,58
111,197,59
106,188,60
121,188,61
128,189,62
135,189,63
151,189,64
135,191,65
128,191,66
121,190,67
78,47,68
90,44,69
109,49,70
133,50,71
166,46,72
183,52,73
201,83,74
64,70,75
73,54,76
56,104,77
204,106,78
190,62,79
158,50,80
