X,Y,Point index
62,145,0
63,152,1
63,158,2
64,165,3
65,172,4
66,178,5
68,185,6
69,191,7
72,197,8
75,204,9
78,209,10
153,191,11
150,192,12
146,193,13
142,194,14
138,195,15
134,195,16
130,195,17
126,196,18
122,195,19
118,195,20
82,215,21
114,194,22
110,193,23
106,191,24
103,190,25
146,123,26
148,121,27
151,120,28
153,118,29
155,117,30
158,116,31
86,220,32
161,116,33
164,116,34
166,117,35
169,118,36
171,119,37
171,122,38
169,123,39
166,124,40
163,124,41
160,124,42
91,224,43
158,124,44
155,124,45
152,124,46
149,124,47
108,122,48
106,120,49
104,119,50
102,118,51
99,117,52
97,117,53
96,229,54
94,117,55
91,118,56
89,119,57
87,120,58
85,122,59
86,123,60
88,124,61
91,125,62
94,125,63
96,125,64
101,232,65
99,125,66
101,125,67
104,124,68
107,124,69
140,108,70
143,104,71
148,102,72
152,101,73
157,100,74
162,99,75
107,236,76
167,99,77
172,99,78
177,101,79
182,103,80
185,106,81
184,109,82
179,107,83
174,106,84
169,106,85
164,106,86
113,238,87
159,106,88
154,108,89
149,109,90
144,110,91
110,108,92
108,105,93
104,103,94
100,101,95
96,101,96
91,100,97
120,239,98
87,100,99
82,100,100
78,102,101
75,104,102
72,107,103
73,110,104
77,110,105
81,109,106
85,108,107
90,108,108
126,240,109
94,108,110
98,109,111
103,109,112
107,110,113
133,239,114
139,238,115
146,236,116
152,234,117
158,231,118
163,227,119
169,224,120
174,220,121
179,215,122
184,211,123
188,205,124
192,200,125
195,194,126
197,188,127
199,181,128
201,175,129
202,168,130
203,162,131
203,155,132
204,148,133
204,141,134
114,144,135
111,148,136
108,153,137
106,158,138
107,163,139
110,166,140
115,168,141
121,169,142
126,170,143
131,169,144
137,168,145
142,167,146
146,164,147
147,159,148
145,154,149
142,149,150
139,145,151
96,188,152
100,186,153
105,184,154
110,183,155
115,182,156
120,183,157
125,183,158
130,183,159
135,182,160
140,183,161
145,184,162
150,185,163
154,186,164
157,189,165
156,193,166
152,197,167
148,200,168
144,202,169
139,204,170
135,205,171
130,205,172
125,205,173
120,204,174
115,203,175
111,201,176
106,199,177
103,195,178
99,192,179
100,188,180
104,188,181
108,187,182
112,187,183
116,187,184
120,188,185
124,188,186
128,188,187
132,188,188
136,187,189
140,187,190
144,188,191
148,188,192
152,189,193
