X,Y,Point index
49,126,0
50,146,1
52,166,2
55,186,3
62,205,4
73,221,5
89,234,6
107,243,7
127,246,8
146,243,9
163,233,10
179,220,11
190,205,12
197,186,13
200,167,14
203,147,15
204,127,16
67,110,17
76,101,18
89,97,19
102,98,20
115,103,21
141,102,22
154,97,23
167,97,24
179,101,25
188,110,26
128,118,27
128,129,28
127,140,29
127,151,30
112,162,31
119,164,32
127,167,33
135,165,34
141,162,35
83,122,36
91,116,37
100,117,38
109,122,39
100,124,40
91,124,41
146,122,42
154,116,43
164,116,44
171,122,45
164,124,46
155,124,47
97,189,48
108,183,49
119,180,50
127,182,51
135,180,52
146,183,53
157,190,54
146,199,55
135,203,56
126,204,57
118,203,58
107,200,59
101,189,60
119,186,61
127,187,62
135,186,63
152,190,64
135,195,65
126,196,66
119,195,67
71,60,68
86,54,69
107,56,70
133,57,71
168,55,72
184,63,73
199,97,74
60,85,75
68,67,76
52,120,77
201,120,78
189,74,79
159,58,80
