X,Y,Point index
56,126,0
56,145,1
57,163,2
60,182,3
67,199,4
79,214,5
94,226,6
109,237,7
127,241,8
144,238,9
159,226,10
173,212,11
186,197,12
193,179,13
196,160,14
198,141,15
197,122,16
69,109,17
79,103,18
91,103,19
103,105,20
114,111,21
142,111,22
153,105,23
165,101,24
177,101,25
187,107,26
128,124,27
128,137,28
129,150,29
129,164,30
113,168,31
120,171,32
129,174,33
137,171,34
145,168,35
83,123,36
91,119,37
100,119,38
109,126,39
99,127,40
90,126,41
147,126,42
155,118,43
164,117,44
173,121,45
165,125,46
156,125,47
90,181,48
104,180,49
119,179,50
129,181,51
138,179,52
151,179,53
164,181,54
152,200,55
139,208,56
128,210,57
117,208,58
103,200,59
94,183,60
118,185,61
129,186,62
138,185,63
160,183,64
138,198,65
128,200,66
118,198,67
73,54,68
87,55,69
108,61,70
133,61,71
164,53,72
179,56,73
195,84,74
63,77,75
70,62,76
55,101,77
197,101,78
185,66,79
156,59,80
