X,Y,Point index
50,126,0
52,145,1
53,163,2
56,181,3
63,198,4
76,212,5
92,224,6
109,232,7
129,234,8
146,231,9
160,220,10
172,207,11
180,192,12
185,175,13
187,158,14
189,142,15
189,125,16
70,116,17
79,107,18
92,102,19
106,103,20
119,107,21
140,107,22
151,103,23
163,102,24
175,106,25
181,116,26
129,118,27
130,130,28
131,141,29
131,152,30
114,160,31
122,162,32
130,164,33
138,162,34
145,159,35
85,123,36
93,120,37
101,119,38
108,123,39
100,124,40
93,124,41
146,123,42
154,119,43
161,119,44
168,123,45
161,124,46
153,124,47
96,180,48
109,177,49
121,175,50
130,177,51
138,175,52
148,175,53
158,178,54
149,188,55
139,192,56
130,193,57
121,193,58
109,189,59
100,181,60
121,180,61
130,181,62
138,179,63
154,179,64
139,185,65
130,186,66
121,186,67
70,66,68
85,63,69
108,66,70
132,66,71
163,63,72
176,69,73
188,99,74
59,90,75
67,74,76
51,120,77
188,119,78
181,79,79
155,66,80
