X,Y,Point index
61,119,0
61,136,1
64,153,2
69,169,3
76,184,4
86,197,5
99,207,6
112,216,7
127,219,8
142,217,9
156,208,10
169,198,11
179,186,12
186,172,13
190,156,14
193,139,15
193,122,16
70,106,17
80,100,18
92,101,19
104,104,20
116,109,21
139,110,22
150,106,23
162,103,24
174,103,25
184,108,26
128,123,27
128,135,28
128,146,29
128,158,30
115,165,31
121,167,32
128,168,33
134,167,34
140,165,35
84,122,36
92,118,37
101,119,38
109,125,39
100,127,40
90,126,41
146,126,42
154,120,43
163,120,44
171,123,45
164,127,46
155,128,47
104,184,48
113,180,49
122,177,50
128,179,51
134,178,52
142,180,53
152,184,54
143,192,55
134,195,56
128,196,57
121,195,58
113,191,59
108,184,60
122,184,61
128,185,62
134,185,63
147,184,64
134,185,65
128,186,66
122,185,67
78,59,68
90,58,69
109,64,70
131,66,71
161,60,72
176,65,73
192,90,74
67,78,75
75,65,76
60,104,77
194,107,78
182,73,79
154,65,80
