X,Y,Point index
54,150,0
54,155,1
55,162,2
56,168,3
57,174,4
58,180,5
60,187,6
62,193,7
64,198,8
67,204,9
71,209,10
155,186,11
152,187,12
148,187,13
144,187,14
141,188,15
137,188,16
133,188,17
130,188,18
126,188,19
122,188,20
75,214,21
118,188,22
115,187,23
111,187,24
107,187,25
148,124,26
150,122,27
152,120,28
154,119,29
157,119,30
160,118,31
80,218,32
163,118,33
165,119,34
168,119,35
170,121,36
172,123,37
171,125,38
169,126,39
166,127,40
164,127,41
161,127,42
84,223,43
158,126,44
155,126,45
153,125,46
150,125,47
110,122,48
108,120,49
106,119,50
103,117,51
101,117,52
98,116,53
89,227,54
95,116,55
92,117,56
90,118,57
87,119,58
85,121,59
86,123,60
88,124,61
91,124,62
94,125,63
96,125,64
95,230,65
99,125,66
102,124,67
105,124,68
108,124,69
141,107,70
144,102,71
148,100,72
153,99,73
158,98,74
163,97,75
100,233,76
168,97,77
173,98,78
178,100,79
182,103,80
185,106,81
185,110,82
180,110,83
175,108,84
170,108,85
165,107,86
106,235,87
160,108,88
155,108,89
150,109,90
145,109,91
118,104,92
115,100,93
110,97,94
105,96,95
99,95,96
93,94,97
112,237,98
88,94,99
82,96,100
77,98,101
73,101,102
69,106,103
71,109,104
76,108,105
81,106,106
87,105,107
92,104,108
118,238,109
98,105,110
103,106,111
109,107,112
115,108,113
125,239,114
131,239,115
138,239,116
144,238,117
150,236,118
155,233,119
161,230,120
165,226,121
170,221,122
174,217,123
178,212,124
181,206,125
184,201,126
187,195,127
189,189,128
190,183,129
191,177,130
193,170,131
193,164,132
194,158,133
195,151,134
117,144,135
114,149,136
111,153,137
109,158,138
111,163,139
115,166,140
120,168,141
125,169,142
131,170,143
136,170,144
141,169,145
146,167,146
151,164,147
153,159,148
152,154,149
149,150,150
146,145,151
100,186,152
104,185,153
108,183,154
112,182,155
117,181,156
121,180,157
126,180,158
130,180,159
135,180,160
140,180,161
144,180,162
149,181,163
153,182,164
157,184,165
157,188,166
154,191,167
150,194,168
146,196,169
142,197,170
138,198,171
133,198,172
129,198,173
124,198,174
120,197,175
115,196,176
111,194,177
107,192,178
104,189,179
104,187,180
107,186,181
111,186,182
115,186,183
118,187,184
122,187,185
126,187,186
129,187,187
133,187,188
137,187,189
140,187,190
144,186,191
148,186,192
152,186,193
