X,Y,Point index
56,113,0
57,132,1
60,151,2
63,169,3
70,186,4
82,201,5
97,213,6
113,224,7
129,228,8
146,224,9
161,213,10
175,201,11
187,187,12
193,170,13
197,152,14
199,134,15
201,115,16
66,105,17
77,99,18
89,98,19
102,100,20
113,106,21
142,105,22
154,100,23
167,97,24
179,98,25
189,105,26
128,122,27
128,134,28
127,146,29
127,158,30
114,163,31
121,166,32
127,168,33
134,166,34
141,164,35
82,121,36
91,116,37
101,117,38
109,125,39
100,126,40
89,125,41
147,125,42
155,117,43
165,116,44
174,121,45
167,125,46
157,126,47
97,178,48
108,175,49
120,174,50
128,175,51
136,174,52
149,175,53
161,178,54
150,195,55
137,202,56
128,203,57
119,202,58
107,195,59
101,179,60
120,179,61
128,180,62
136,179,63
157,180,64
137,193,65
128,194,66
119,193,67
76,54,68
88,53,69
108,58,70
132,59,71
165,53,72
179,57,73
198,83,74
63,74,75
72,60,76
55,100,77
201,101,78
186,66,79
157,58,80
