X,Y,Point index
57,147,0
57,153,1
58,160,2
59,167,3
60,173,4
61,180,5
63,186,6
65,192,7
67,199,8
70,204,9
73,210,10
151,190,11
148,191,12
145,191,13
142,191,14
138,191,15
135,192,16
132,192,17
128,192,18
125,192,19
121,192,20
77,216,21
118,191,22
115,191,23
111,191,24
108,191,25
149,122,26
151,121,27
154,119,28
156,119,29
159,118,30
161,118,31
81,221,32
164,118,33
167,119,34
169,119,35
171,120,36
173,122,37
172,124,38
170,124,39
168,125,40
165,125,41
162,125,42
86,225,43
159,124,44
157,124,45
154,123,46
152,123,47
107,121,48
105,120,49
103,119,50
101,119,51
99,118,52
96,118,53
91,229,54
94,118,55
91,119,56
89,120,57
87,121,58
85,122,59
87,123,60
89,124,61
91,124,62
94,125,63
96,124,64
97,233,65
99,124,66
101,124,67
104,123,68
106,123,69
140,105,70
144,101,71
149,100,72
155,99,73
160,99,74
166,99,75
103,236,76
171,99,77
177,100,78
182,102,79
186,106,80
190,110,81
188,114,82
183,113,83
177,111,84
172,109,85
167,109,86
109,238,87
161,108,88
155,109,89
150,109,90
144,109,91
116,105,92
113,101,93
108,99,94
103,98,95
98,97,96
92,97,97
116,239,98
87,97,99
82,99,100
77,101,101
73,105,102
70,109,103
70,113,104
75,113,105
80,111,106
85,109,107
91,108,108
122,240,109
96,107,110
102,108,111
107,108,112
113,108,113
129,241,114
136,240,115
143,239,116
150,238,117
156,236,118
162,233,119
168,230,120
173,226,121
179,222,122
183,218,123
187,213,124
191,207,125
194,202,126
197,196,127
199,190,128
201,183,129
203,177,130
204,171,131
205,164,132
206,157,133
207,150,134
115,143,135
112,148,136
109,152,137
108,157,138
109,161,139
113,165,140
118,166,141
123,167,142
128,167,143
134,167,144
139,166,145
144,165,146
148,162,147
150,158,148
149,153,149
146,149,150
143,144,151
102,191,152
105,188,153
108,187,154
112,185,155
116,184,156
120,184,157
124,184,158
128,184,159
132,184,160
137,184,161
141,185,162
144,186,163
148,187,164
152,188,165
154,191,166
152,194,167
148,196,168
144,197,169
140,198,170
136,199,171
132,200,172
128,200,173
124,199,174
120,199,175
116,198,176
112,197,177
108,195,178
105,193,179
105,191,180
108,190,181
112,189,182
115,189,183
118,189,184
122,189,185
125,189,186
128,189,187
132,189,188
135,189,189
139,189,190
142,189,191
145,190,192
148,190,193
