X,Y,Point index
57,124,0
57,142,1
59,160,2
61,178,3
69,196,4
81,210,5
96,223,6
112,234,7
130,237,8
148,234,9
163,222,10
177,208,11
189,193,12
195,176,13
197,158,14
198,140,15
198,122,16
69,113,17
78,105,18
91,103,19
104,106,20
116,111,21
140,112,22
152,107,23
164,104,24
176,106,25
186,113,26
128,122,27
129,133,28
129,144,29
129,156,30
114,161,31
121,164,32
129,167,33
137,164,34
144,161,35
85,123,36
93,119,37
102,120,38
110,125,39
101,125,40
92,125,41
147,125,42
154,120,43
163,120,44
171,123,45
164,125,46
155,125,47
94,176,48
107,174,49
120,174,50
130,176,51
138,174,52
152,174,53
165,176,54
153,192,55
140,199,56
130,200,57
120,199,58
106,192,59
98,177,60
120,178,61
130,179,62
139,178,63
161,177,64
139,191,65
130,192,66
120,191,67
72,63,68
85,62,69
106,66,70
131,67,71
165,61,72
179,66,73
194,94,74
63,85,75
69,70,76
57,110,77
196,111,78
185,76,79
156,66,80
