X,Y,Point index
52,115,0
53,136,1
56,156,2
58,177,3
63,197,4
75,214,5
90,229,6
107,242,7
127,245,8
148,241,9
165,228,10
180,213,11
191,196,12
197,176,13
199,156,14
201,136,15
203,116,16
64,115,17
74,107,18
88,106,19
102,109,20
115,114,21
139,114,22
153,109,23
166,106,24
180,107,25
189,115,26
127,121,27
128,134,28
128,146,29
128,159,30
112,164,31
119,167,32
128,170,33
136,167,34
143,164,35
83,121,36
91,118,37
100,118,38
108,123,39
99,124,40
90,124,41
146,123,42
154,118,43
163,118,44
171,122,45
164,124,46
155,124,47
91,181,48
104,179,49
118,180,50
127,182,51
138,180,52
151,179,53
164,181,54
152,198,55
139,205,56
127,206,57
117,205,58
103,198,59
95,183,60
117,183,61
127,185,62
138,183,63
159,182,64
138,197,65
127,198,66
117,197,67
66,62,68
81,61,69
105,66,70
132,67,71
170,61,72
186,64,73
200,92,74
56,83,75
63,69,76
50,108,77
203,109,78
191,74,79
160,66,80
