X,Y,Point index
67,145,0
67,151,1
68,158,2
69,164,3
70,170,4
72,177,5
74,183,6
76,189,7
78,195,8
81,201,9
85,206,10
153,190,11
149,193,12
146,194,13
142,196,14
138,197,15
134,198,16
130,198,17
125,198,18
121,198,19
117,197,20
88,211,21
113,196,22
109,194,23
106,191,24
103,189,25
144,123,26
146,121,27
149,118,28
151,117,29
154,115,30
157,114,31
92,216,32
160,114,33
163,114,34
166,115,35
169,116,36
171,118,37
171,121,38
169,123,39
166,124,40
163,125,41
160,125,42
96,221,43
156,124,44
153,124,45
150,124,46
147,123,47
107,121,48
105,119,49
103,118,50
101,116,51
98,115,52
96,115,53
100,226,54
93,115,55
90,115,56
88,116,57
85,118,58
83,120,59
85,121,60
87,123,61
89,124,62
92,125,63
95,125,64
105,230,65
97,124,66
100,124,67
103,124,68
105,123,69
138,103,70
141,100,71
145,97,72
150,96,73
155,95,74
161,95,75
110,233,76
166,94,77
171,95,78
176,96,79
181,98,80
184,102,81
182,105,82
177,103,83
172,102,84
166,102,85
161,102,86
116,236,87
156,103,88
151,104,89
146,106,90
141,106,91
109,105,92
107,102,93
103,100,94
99,98,95
95,97,96
91,97,97
122,238,98
86,97,99
82,97,100
78,99,101
75,101,102
72,104,103
72,107,104
76,107,105
80,105,106
84,104,107
88,104,108
128,238,109
92,104,110
96,105,111
101,106,112
105,107,113
134,238,114
140,237,115
147,235,116
152,233,117
158,230,118
163,227,119
169,223,120
173,219,121
178,215,122
183,210,123
187,205,124
190,200,125
194,195,126
197,189,127
199,183,128
201,177,129
202,170,130
203,164,131
204,157,132
205,151,133
206,144,134
111,144,135
109,149,136
107,154,137
105,159,138
106,164,139
110,167,140
114,169,141
119,171,142
125,171,143
130,170,144
135,169,145
140,167,146
144,163,147
145,158,148
143,154,149
140,149,150
137,144,151
97,185,152
102,183,153
107,182,154
112,181,155
117,181,156
122,182,157
127,182,158
132,181,159
138,181,160
143,182,161
148,183,162
153,184,163
157,186,164
157,191,165
154,195,166
151,199,167
147,203,168
143,206,169
138,208,170
133,209,171
128,209,172
122,209,173
117,208,174
113,206,175
109,203,176
105,199,177
102,195,178
99,190,179
100,186,180
104,186,181
108,186,182
112,187,183
116,188,184
120,188,185
125,188,186
129,188,187
133,188,188
137,188,189
142,187,190
146,187,191
150,187,192
153,188,193
