X,Y,Point index
60,127,0
60,146,1
62,165,2
65,184,3
70,203,4
80,219,5
94,232,6
110,243,7
128,247,8
147,244,9
166,235,10
184,223,11
197,208,12
206,190,13
210,169,14
212,148,15
213,127,16
69,108,17
76,98,18
88,94,19
101,96,20
112,101,21
140,100,22
154,95,23
168,94,24
181,98,25
191,107,26
126,118,27
125,131,28
124,143,29
123,156,30
112,167,31
118,169,32
124,171,33
132,169,34
139,167,35
84,121,36
92,115,37
102,116,38
110,123,39
101,124,40
92,124,41
147,123,42
156,116,43
166,116,44
174,121,45
166,124,46
156,124,47
100,191,48
109,187,49
118,185,50
125,186,51
133,185,52
145,187,53
157,192,54
146,203,55
134,207,56
126,208,57
118,207,58
109,202,59
105,192,60
118,191,61
125,191,62
133,191,63
153,193,64
134,199,65
125,199,66
118,198,67
77,54,68
89,49,69
108,52,70
133,52,71
170,49,72
187,56,73
206,90,74
66,80,75
73,62,76
62,115,77
210,114,78
194,67,79
160,52,80
