X,Y,Point index
58,125,0
58,144,1
59,162,2
62,180,3
69,198,4
79,212,5
93,224,6
108,233,7
126,236,8
144,233,9
160,225,10
175,214,11
187,200,12
195,183,13
199,165,14
202,146,15
204,126,16
68,108,17
76,98,18
88,94,19
102,95,20
115,101,21
142,100,22
155,94,23
170,92,24
183,97,25
192,108,26
127,117,27
127,129,28
126,141,29
125,153,30
111,163,31
118,165,32
126,167,33
134,165,34
142,162,35
83,122,36
91,118,37
100,118,38
108,122,39
99,124,40
91,124,41
149,122,42
157,117,43
166,117,44
174,121,45
166,123,46
157,123,47
99,189,48
108,184,49
118,181,50
126,183,51
133,181,52
143,183,53
155,188,54
144,197,55
134,200,56
126,201,57
118,200,58
108,197,59
103,190,60
118,187,61
126,188,62
133,187,63
150,189,64
133,191,65
126,192,66
118,192,67
79,56,68
90,51,69
110,53,70
135,53,71
170,51,72
186,58,73
202,91,74
64,81,75
73,64,76
58,116,77
205,114,78
193,69,79
161,54,80
