X,Y,Point index
60,142,0
60,148,1
61,154,2
62,160,3
63,166,4
64,172,5
66,178,6
67,184,7
69,189,8
72,195,9
75,200,10
151,189,11
148,189,12
145,189,13
142,189,14
139,190,15
135,190,16
132,190,17
129,190,18
126,190,19
123,190,20
79,205,21
119,189,22
116,189,23
113,190,24
109,190,25
146,124,26
148,122,27
150,120,28
153,118,29
156,117,30
159,116,31
83,209,32
162,116,33
165,117,34
168,118,35
171,119,36
173,121,37
173,124,38
170,125,39
167,126,40
164,127,41
161,127,42
88,213,43
158,127,44
155,126,45
152,125,46
149,125,47
110,122,48
108,120,49
106,118,50
103,117,51
101,116,52
98,116,53
92,216,54
94,116,55
91,116,56
89,117,57
86,119,58
84,121,59
85,123,60
87,124,61
90,125,62
93,126,63
96,126,64
97,220,65
99,126,66
103,125,67
106,125,68
108,124,69
141,110,70
143,106,71
147,104,72
152,102,73
157,101,74
162,101,75
102,223,76
167,101,77
172,101,78
177,102,79
181,104,80
184,108,81
184,111,82
179,110,83
174,109,84
170,109,85
165,109,86
108,226,87
160,109,88
155,110,89
150,111,90
145,112,91
116,107,92
112,104,93
107,102,94
102,101,95
97,100,96
91,100,97
113,228,98
86,100,99
80,101,100
76,103,101
71,106,102
68,110,103
71,111,104
76,109,105
81,107,106
87,107,107
92,107,108
119,230,109
98,108,110
103,109,111
108,110,112
114,110,113
125,230,114
131,231,115
137,230,116
143,228,117
148,226,118
154,224,119
158,220,120
163,217,121
168,213,122
172,208,123
176,204,124
179,198,125
181,193,126
183,187,127
185,181,128
186,175,129
187,169,130
189,163,131
190,158,132
191,152,133
192,145,134
118,145,135
116,149,136
114,153,137
112,158,138
113,163,139
116,166,140
121,167,141
125,168,142
130,168,143
135,168,144
139,167,145
144,166,146
147,163,147
148,159,148
146,154,149
144,150,150
142,145,151
103,190,152
106,187,153
109,185,154
113,183,155
117,182,156
121,181,157
125,181,158
129,181,159
133,181,160
137,181,161
141,182,162
145,183,163
149,184,164
153,187,165
153,190,166
152,194,167
148,196,168
145,198,169
141,200,170
137,201,171
133,201,172
128,201,173
124,201,174
120,200,175
116,199,176
112,197,177
109,195,178
105,192,179
106,189,180
109,189,181
113,188,182
116,188,183
119,187,184
122,188,185
125,188,186
128,188,187
132,188,188
135,188,189
138,187,190
141,187,191
144,188,192
148,188,193
