X,Y,Point index
49,118,0
51,139,1
54,160,2
58,180,3
65,198,4
76,215,5
91,229,6
107,241,7
125,243,8
143,239,9
159,228,10
174,214,11
186,198,12
194,180,13
197,160,14
200,141,15
201,121,16
64,111,17
73,103,18
87,100,19
102,101,20
115,106,21
138,107,22
152,102,23
166,99,24
180,101,25
188,110,26
127,118,27
127,131,28
127,143,29
127,156,30
111,164,31
118,167,32
126,169,33
134,167,34
141,164,35
81,120,36
89,115,37
98,115,38
106,120,39
98,122,40
89,123,41
146,120,42
154,114,43
163,114,44
171,119,45
164,122,46
154,122,47
97,189,48
108,186,49
118,184,50
126,186,51
134,184,52
144,184,53
154,187,54
144,197,55
134,201,56
126,202,57
118,202,58
108,198,59
101,190,60
118,188,61
126,189,62
134,188,63
150,188,64
134,193,65
126,194,66
118,194,67
67,58,68
82,55,69
105,59,70
132,60,71
169,54,72
185,60,73
198,91,74
56,82,75
64,66,76
51,113,77
200,111,78
190,71,79
159,59,80
