X,Y,Point index
43,144,0
44,151,1
44,157,2
45,164,3
46,170,4
48,177,5
50,183,6
52,189,7
55,195,8
58,201,9
62,206,10
154,185,11
151,187,12
147,189,13
143,190,14
139,191,15
134,191,16
130,192,17
125,192,18
121,191,19
116,191,20
67,211,21
112,190,22
108,189,23
104,188,24
100,186,25
146,124,26
148,122,27
150,120,28
153,119,29
155,118,30
158,117,31
72,215,32
161,117,33
164,117,34
167,117,35
170,119,36
172,120,37
171,123,38
169,124,39
166,125,40
163,125,41
160,126,42
78,219,43
157,126,44
154,125,45
152,125,46
149,124,47
108,123,48
106,121,49
104,120,50
101,118,51
98,118,52
95,117,53
84,223,54
92,118,55
89,118,56
87,119,57
84,120,58
82,122,59
83,124,60
86,125,61
89,125,62
92,126,63
95,126,64
89,226,65
98,126,66
101,125,67
104,125,68
107,125,69
145,106,70
148,103,71
151,101,72
156,99,73
160,98,74
164,97,75
96,228,76
168,97,77
173,97,78
177,97,79
181,99,80
184,101,81
182,103,82
178,102,83
174,102,84
170,102,85
165,103,86
102,231,87
161,105,88
157,106,89
153,108,90
148,108,91
114,104,92
110,101,93
106,99,94
101,97,95
96,96,96
90,96,97
109,233,98
85,96,99
80,97,100
75,99,101
71,101,102
67,105,103
70,105,104
75,104,105
80,103,106
86,103,107
91,103,108
115,234,109
96,104,110
101,105,111
106,107,112
111,108,113
122,235,114
129,235,115
135,234,116
142,233,117
149,231,118
155,228,119
160,225,120
165,221,121
170,216,122
175,212,123
180,207,124
184,201,125
187,196,126
190,190,127
192,183,128
194,177,129
196,171,130
197,164,131
198,158,132
199,151,133
199,144,134
117,144,135
114,148,136
111,152,137
109,157,138
110,162,139
114,165,140
119,167,141
124,168,142
129,169,143
135,169,144
140,168,145
145,166,146
149,163,147
151,158,148
149,153,149
146,149,150
143,144,151
93,182,152
98,181,153
103,180,154
109,179,155
114,178,156
119,178,157
125,178,158
130,178,159
136,178,160
141,177,161
146,177,162
152,178,163
156,180,164
157,184,165
155,188,166
152,193,167
149,196,168
144,199,169
139,201,170
134,202,171
128,202,172
123,202,173
118,201,174
113,199,175
108,197,176
104,194,177
100,190,178
96,187,179
97,183,180
101,183,181
105,183,182
110,183,183
114,183,184
119,183,185
123,183,186
128,183,187
132,183,188
137,183,189
141,182,190
146,182,191
150,182,192
154,182,193
