X,Y,Point index
62,139,0
63,145,1
64,151,2
66,157,3
67,163,4
69,169,5
71,174,6
73,180,7
76,185,8
80,190,9
83,195,10
154,186,11
152,187,12
148,187,13
145,188,14
142,188,15
138,189,16
135,189,17
132,189,18
128,189,19
125,188,20
87,199,21
121,188,22
118,187,23
115,186,24
112,185,25
148,123,26
150,122,27
152,120,28
154,119,29
157,118,30
159,118,31
92,204,32
162,117,33
165,118,34
167,118,35
169,119,36
172,120,37
171,122,38
169,123,39
167,124,40
164,124,41
161,125,42
96,208,43
159,124,44
156,124,45
154,124,46
151,123,47
111,121,48
109,120,49
107,119,50
105,118,51
102,117,52
100,117,53
100,212,54
97,117,55
94,117,56
92,118,57
90,119,58
88,120,59
90,121,60
92,123,61
94,124,62
97,124,63
100,124,64
105,216,65
102,124,66
105,124,67
107,123,68
110,123,69
141,109,70
144,105,71
148,103,72
152,101,73
157,100,74
161,99,75
110,219,76
166,99,77
171,99,78
176,100,79
180,102,80
183,105,81
183,109,82
179,108,83
174,108,84
169,107,85
164,107,86
115,222,87
160,108,88
155,109,89
150,110,90
146,110,91
116,108,92
114,104,93
110,101,94
105,100,95
100,99,96
96,98,97
121,223,98
91,98,99
86,98,100
81,99,101
77,101,102
73,105,103
74,109,104
79,109,105
83,108,106
88,108,107
93,107,108
127,224,109
98,108,110
103,108,111
107,109,112
112,109,113
133,224,114
139,223,115
145,221,116
151,219,117
156,217,118
161,213,119
166,210,120
171,206,121
175,202,122
179,197,123
183,193,124
186,187,125
188,182,126
190,176,127
192,170,128
193,164,129
195,158,130
195,153,131
196,147,132
197,141,133
197,134,134
119,143,135
116,148,136
114,152,137
112,157,138
113,162,139
117,165,140
122,167,141
127,168,142
132,169,143
137,168,144
142,167,145
147,166,146
151,163,147
152,158,148
150,153,149
147,149,150
144,144,151
106,184,152
109,182,153
113,181,154
117,181,155
121,180,156
125,180,157
130,180,158
134,180,159
139,179,160
143,179,161
147,180,162
151,180,163
155,181,164
157,184,165
157,187,166
155,190,167
151,193,168
148,195,169
144,196,170
140,197,171
135,197,172
131,197,173
127,196,174
122,195,175
119,193,176
115,191,177
112,189,178
109,186,179
109,183,180
113,183,181
116,183,182
119,184,183
123,184,184
126,184,185
130,185,186
133,185,187
137,185,188
140,184,189
144,184,190
147,184,191
150,184,192
153,184,193
