X,Y,Point index
60,147,0
60,153,1
60,159,2
61,165,3
62,171,4
63,177,5
64,183,6
66,189,7
68,195,8
70,200,9
73,205,10
154,186,11
150,188,12
146,189,13
142,190,14
138,191,15
134,191,16
130,192,17
125,191,18
121,191,19
117,190,20
77,210,21
113,189,22
109,187,23
105,186,24
102,184,25
149,124,26
151,123,27
153,122,28
156,121,29
158,120,30
161,120,31
81,215,32
163,120,33
166,121,34
168,121,35
170,122,36
173,124,37
172,126,38
170,126,39
167,126,40
165,126,41
162,126,42
85,219,43
159,126,44
157,126,45
154,125,46
152,125,47
110,122,48
108,120,49
106,119,50
104,118,51
101,118,52
99,117,53
90,223,54
96,118,55
93,118,56
91,119,57
89,120,58
87,121,59
88,122,60
90,123,61
93,123,62
95,123,63
98,123,64
95,226,65
101,123,66
103,123,67
106,123,68
109,123,69
144,105,70
147,102,71
151,100,72
155,99,73
160,99,74
165,100,75
101,229,76
169,100,77
174,101,78
178,103,79
181,106,80
184,109,81
183,112,82
179,111,83
175,109,84
170,108,85
166,107,86
106,231,87
161,107,88
157,107,89
152,107,90
147,107,91
115,104,92
113,100,93
109,97,94
105,96,95
100,96,96
95,96,97
112,233,98
91,96,99
86,98,100
82,100,101
79,103,102
76,107,103
76,110,104
80,108,105
84,106,106
88,104,107
93,103,108
119,234,109
98,103,110
102,104,111
107,105,112
112,105,113
125,234,114
131,234,115
137,234,116
143,233,117
150,231,118
155,229,119
161,226,120
166,223,121
171,219,122
175,215,123
179,211,124
183,206,125
186,201,126
189,195,127
191,190,128
193,184,129
195,178,130
197,173,131
198,167,132
199,161,133
200,155,134
114,137,135
110,140,136
107,145,137
107,150,138
109,154,139
113,156,140
118,157,141
123,158,142
129,159,143
134,159,144
139,158,145
144,158,146
149,155,147
151,151,148
150,146,149
148,142,150
145,138,151
97,181,152
100,178,153
105,175,154
110,173,155
115,172,156
120,171,157
125,171,158
131,171,159
136,171,160
141,172,161
146,174,162
151,176,163
155,179,164
157,183,165
156,188,166
153,192,167
148,195,168
144,197,169
139,199,170
134,200,171
129,201,172
124,200,173
119,199,174
114,198,175
109,195,176
106,192,177
102,189,178
99,185,179
99,181,180
103,180,181
107,179,182
111,178,183
116,178,184
120,178,185
125,178,186
129,178,187
134,178,188
138,178,189
142,179,190
146,179,191
150,181,192
153,183,193
