X,Y,Point index
66,140,0
67,145,1
68,151,2
69,156,3
71,161,4
72,167,5
74,172,6
76,177,7
78,182,8
81,187,9
84,192,10
150,186,11
147,187,12
143,189,13
140,191,14
137,192,15
133,193,16
130,193,17
126,193,18
122,192,19
119,191,20
88,196,21
116,190,22
112,188,23
109,187,24
106,185,25
145,126,26
147,124,27
149,123,28
151,121,29
154,120,30
156,120,31
91,201,32
159,119,33
162,120,34
164,120,35
167,121,36
169,122,37
169,125,38
167,126,39
164,127,40
161,127,41
159,127,42
95,205,43
156,127,44
153,127,45
150,127,46
148,127,47
109,125,48
107,123,49
105,121,50
103,120,51
101,119,52
98,119,53
99,209,54
96,119,55
93,119,56
91,120,57
88,121,58
86,122,59
87,124,60
89,125,61
92,126,62
94,126,63
97,127,64
103,213,65
99,127,66
102,127,67
105,126,68
107,126,69
139,111,70
141,107,71
145,105,72
150,104,73
155,103,74
159,102,75
107,217,76
164,102,77
169,102,78
173,103,79
178,104,80
181,107,81
180,110,82
175,110,83
170,110,84
166,110,85
161,110,86
112,220,87
156,111,88
152,112,89
147,113,90
142,113,91
113,110,92
111,107,93
107,105,94
102,103,95
98,102,96
94,101,97
117,222,98
89,101,99
85,101,100
80,102,101
77,104,102
73,108,103
75,109,104
79,109,105
84,108,106
88,108,107
93,109,108
123,223,109
97,110,110
102,111,111
106,112,112
110,113,113
128,224,114
134,223,115
139,222,116
144,220,117
149,217,118
154,214,119
158,210,120
162,206,121
166,202,122
169,198,123
173,194,124
177,189,125
180,185,126
183,180,127
186,175,128
188,170,129
190,165,130
192,159,131
194,154,132
195,148,133
196,143,134
114,148,135
112,152,136
109,157,137
108,161,138
109,166,139
113,169,140
118,170,141
122,172,142
127,173,143
132,172,144
136,171,145
141,169,146
145,166,147
147,162,148
145,158,149
143,153,150
141,149,151
100,181,152
105,180,153
110,180,154
114,180,155
119,180,156
123,181,157
128,181,158
133,181,159
137,181,160
142,181,161
146,181,162
150,182,163
154,183,164
153,187,165
150,191,166
147,194,167
143,197,168
140,200,169
135,202,170
131,203,171
127,203,172
122,202,173
118,201,174
114,199,175
111,196,176
108,192,177
105,189,178
102,185,179
104,182,180
107,183,181
111,184,182
114,184,183
118,185,184
122,186,185
125,186,186
129,187,187
133,186,188
136,186,189
140,185,190
144,185,191
147,184,192
150,184,193
