X,Y,Point index
57,146,0
57,153,1
58,159,2
59,166,3
60,173,4
61,180,5
63,186,6
65,193,7
68,199,8
71,205,9
74,211,10
153,194,11
150,197,12
147,200,13
143,202,14
139,203,15
135,204,16
131,205,17
127,205,18
123,204,19
119,203,20
78,216,21
115,201,22
111,199,23
108,197,24
104,194,25
148,125,26
150,123,27
152,122,28
155,121,29
157,120,30
160,119,31
82,221,32
162,119,33
165,119,34
168,120,35
170,121,36
172,122,37
171,124,38
169,125,39
166,125,40
163,126,41
161,126,42
87,226,43
158,126,44
155,125,45
153,125,46
150,125,47
109,123,48
107,122,49
105,120,50
103,120,51
100,119,52
98,119,53
91,232,54
95,119,55
93,119,56
90,120,57
88,121,58
86,122,59
87,123,60
89,123,61
92,124,62
94,124,63
97,124,64
96,237,65
99,124,66
102,124,67
105,124,68
107,124,69
142,110,70
145,106,71
150,104,72
155,103,73
161,102,74
166,102,75
101,241,76
172,102,77
177,104,78
182,106,79
186,110,80
189,114,81
188,119,82
183,118,83
179,116,84
174,114,85
168,113,86
106,246,87
163,113,88
157,113,89
152,113,90
146,113,91
116,110,92
113,105,93
108,103,94
102,102,95
97,101,96
91,101,97
112,249,98
85,101,99
79,102,100
74,104,101
70,108,102
66,113,103
67,118,104
72,117,105
78,115,106
83,113,107
89,112,108
119,250,109
94,112,110
100,112,111
106,113,112
112,113,113
125,251,114
132,251,115
138,250,116
145,247,117
150,243,118
155,239,119
160,234,120
165,229,121
169,224,122
173,219,123
177,213,124
180,208,125
184,202,126
186,195,127
189,189,128
191,182,129
192,176,130
193,169,131
194,162,132
195,156,133
196,148,134
116,148,135
113,152,136
109,157,137
108,162,138
110,167,139
115,170,140
120,171,141
124,174,142
130,175,143
135,175,144
140,172,145
145,170,146
149,168,147
152,163,148
151,158,149
148,153,150
145,149,151
98,190,152
103,188,153
108,187,154
113,186,155
118,186,156
123,186,157
129,187,158
134,187,159
139,186,160
145,186,161
150,186,162
155,187,163
158,189,164
159,194,165
156,199,166
153,203,167
150,207,168
145,210,169
141,212,170
136,213,171
130,214,172
125,213,173
120,212,174
115,210,175
111,207,176
107,203,177
104,199,178
101,195,179
101,190,180
105,189,181
109,189,182
114,189,183
118,189,184
122,189,185
126,190,186
131,190,187
135,190,188
139,189,189
143,189,190
147,189,191
151,189,192
154,190,193
