X,Y,Point index
57,145,0
58,151,1
59,157,2
60,163,3
61,169,4
62,174,5
64,180,6
65,186,7
67,192,8
70,197,9
73,202,10
150,183,11
148,183,12
145,182,13
142,182,14
139,182,15
136,181,16
133,181,17
130,181,18
127,181,19
124,181,20
77,207,21
121,181,22
118,182,23
115,182,24
112,183,25
146,123,26
148,121,27
150,119,28
152,118,29
155,118,30
158,117,31
82,211,32
161,117,33
163,118,34
166,119,35
168,120,36
170,122,37
170,124,38
168,125,39
165,126,40
162,126,41
159,126,42
87,214,43
156,126,44
154,125,45
151,125,46
148,124,47
110,122,48
108,120,49
106,119,50
103,117,51
100,117,52
98,116,53
92,217,54
95,116,55
92,117,56
89,118,57
87,119,58
85,121,59
86,123,60
88,124,61
91,125,62
94,125,63
97,125,64
98,220,65
100,125,66
102,125,67
105,124,68
108,124,69
140,108,70
143,104,71
147,102,72
151,101,73
156,100,74
161,100,75
103,222,76
166,99,77
170,100,78
175,101,79
179,103,80
183,106,81
182,109,82
177,109,83
172,108,84
168,108,85
163,108,86
109,223,87
158,108,88
153,109,89
149,110,90
144,110,91
115,107,92
112,103,93
108,101,94
103,100,95
98,99,96
93,99,97
115,225,98
88,99,99
83,100,100
79,101,101
75,104,102
72,108,103
73,110,104
78,110,105
82,108,106
87,107,107
92,107,108
122,226,109
97,107,110
102,108,111
107,109,112
112,110,113
128,226,114
134,226,115
140,226,116
147,225,117
153,224,118
158,222,119
164,219,120
169,216,121
174,213,122
179,209,123
182,204,124
185,199,125
188,194,126
190,188,127
191,182,128
192,176,129
193,170,130
194,164,131
194,158,132
195,152,133
196,146,134
117,139,135
115,143,136
112,147,137
111,151,138
111,156,139
115,159,140
119,160,141
124,160,142
129,160,143
134,160,144
139,160,145
143,160,146
147,157,147
148,153,148
147,149,149
145,145,150
142,141,151
105,183,152
108,181,153
111,179,154
114,177,155
117,175,156
120,174,157
124,173,158
128,174,159
132,174,160
135,174,161
139,175,162
143,177,163
146,179,164
150,180,165
152,183,166
151,186,167
148,187,168
144,188,169
141,189,170
137,189,171
133,190,172
129,190,173
126,190,174
122,189,175
118,189,176
115,188,177
111,187,178
108,185,179
109,183,180
111,182,181
114,181,182
117,180,183
120,180,184
123,180,185
126,180,186
129,180,187
132,180,188
135,180,189
138,180,190
141,181,191
144,182,192
147,183,193
