X,Y,Point index
54,143,0
55,149,1
56,155,2
57,162,3
59,168,4
60,174,5
62,180,6
64,186,7
67,192,8
70,197,9
74,202,10
152,186,11
149,188,12
145,189,13
142,190,14
138,191,15
134,191,16
131,192,17
127,192,18
123,192,19
120,191,20
78,207,21
116,191,22
112,190,23
109,189,24
106,188,25
148,124,26
150,122,27
152,120,28
154,119,29
157,118,30
160,117,31
82,211,32
162,117,33
165,117,34
168,117,35
171,118,36
173,120,37
173,122,38
170,124,39
168,124,40
165,125,41
162,125,42
87,215,43
159,125,44
156,125,45
153,125,46
151,125,47
107,124,48
106,122,49
104,120,50
101,119,51
98,119,52
96,118,53
92,219,54
93,119,55
90,119,56
88,120,57
85,121,58
83,122,59
84,124,60
87,125,61
89,126,62
92,126,63
95,126,64
97,222,65
98,126,66
100,126,67
103,126,68
106,125,69
144,109,70
147,106,71
151,104,72
155,102,73
160,101,74
164,101,75
103,226,76
169,101,77
173,101,78
178,102,79
182,103,80
185,106,81
184,109,82
179,109,83
175,108,84
170,108,85
166,108,86
108,228,87
161,109,88
157,110,89
152,111,90
148,111,91
112,109,92
110,105,93
105,104,94
100,103,95
95,102,96
90,102,97
114,230,98
85,102,99
81,103,100
76,104,101
72,107,102
68,110,103
70,112,104
75,112,105
80,111,106
84,110,107
89,110,108
120,232,109
94,110,110
99,110,111
104,111,112
109,112,113
126,232,114
133,232,115
139,230,116
145,228,117
150,225,118
156,222,119
160,218,120
165,214,121
170,210,122
175,205,123
179,200,124
183,195,125
186,190,126
188,184,127
190,178,128
191,172,129
192,165,130
193,159,131
194,153,132
195,146,133
195,140,134
117,146,135
114,150,136
111,154,137
110,159,138
111,164,139
114,167,140
119,169,141
124,170,142
130,170,143
135,170,144
140,169,145
145,167,146
149,164,147
150,159,148
148,154,149
145,150,150
143,145,151
99,185,152
104,185,153
108,184,154
113,184,155
117,183,156
122,183,157
126,183,158
131,183,159
135,183,160
140,182,161
145,182,162
149,183,163
153,183,164
155,186,165
154,190,166
151,193,167
147,196,168
143,198,169
139,200,170
135,201,171
130,201,172
125,201,173
121,200,174
117,199,175
113,197,176
109,195,177
105,192,178
102,189,179
102,186,180
106,186,181
110,187,182
113,187,183
117,187,184
121,187,185
124,188,186
128,188,187
132,188,188
136,187,189
139,187,190
143,186,191
147,186,192
150,185,193
