X,Y,Point index
62,153,0
62,159,1
62,165,2
63,172,3
64,179,4
66,185,5
67,191,6
69,198,7
72,204,8
75,210,9
78,215,10
157,193,11
153,195,12
149,197,13
144,198,14
140,199,15
135,200,16
131,200,17
126,200,18
121,200,19
116,199,20
81,221,21
112,198,22
108,196,23
104,194,24
100,192,25
147,125,26
149,123,27
151,121,28
153,120,29
156,119,30
158,118,31
85,226,32
161,118,33
164,118,34
167,119,35
169,120,36
171,121,37
171,124,38
169,125,39
166,125,40
164,126,41
161,126,42
90,231,43
158,126,44
155,125,45
152,125,46
150,125,47
109,124,48
107,122,49
105,121,50
102,120,51
100,119,52
97,119,53
94,236,54
95,119,55
92,119,56
90,120,57
88,121,58
86,123,59
87,124,60
89,125,61
92,126,62
94,126,63
97,126,64
99,240,65
99,126,66
102,126,67
105,125,68
107,125,69
140,110,70
143,106,71
147,104,72
152,103,73
157,102,74
163,102,75
104,243,76
168,102,77
173,103,78
178,104,79
182,107,80
186,111,81
184,115,82
179,113,83
175,112,84
170,111,85
164,111,86
110,246,87
159,111,88
154,111,89
149,112,90
144,113,91
115,110,92
112,106,93
108,104,94
103,103,95
98,103,96
93,102,97
116,248,98
88,102,99
83,103,100
78,105,101
74,108,102
71,112,103
73,115,104
77,114,105
82,112,106
87,111,107
92,111,108
123,248,109
97,111,110
101,112,111
106,113,112
111,113,113
129,249,114
136,248,115
142,247,116
149,245,117
155,242,118
160,239,119
165,235,120
170,231,121
175,227,122
179,222,123
183,216,124
187,211,125
190,205,126
193,199,127
195,193,128
197,186,129
198,180,130
199,173,131
200,167,132
200,160,133
200,153,134
113,146,135
110,150,136
107,155,137
105,161,138
107,166,139
111,170,140
116,171,141
121,173,142
127,174,143
133,173,144
138,171,145
143,170,146
148,167,147
149,161,148
148,156,149
144,151,150
141,146,151
93,188,152
98,187,153
103,186,154
109,186,155
114,185,156
120,186,157
126,186,158
132,186,159
137,186,160
143,186,161
149,186,162
154,187,163
159,188,164
160,192,165
158,196,166
155,201,167
150,204,168
145,206,169
140,208,170
135,210,171
129,210,172
123,210,173
118,209,174
113,207,175
108,204,176
104,201,177
100,197,178
96,193,179
97,190,180
101,190,181
106,190,182
110,190,183
115,191,184
119,192,185
124,192,186
129,192,187
134,192,188
139,191,189
143,191,190
148,191,191
152,190,192
156,191,193
