X,Y,Point index
61,141,0
61,147,1
62,152,2
64,158,3
65,163,4
66,169,5
68,174,6
70,180,7
72,185,8
74,190,9
78,195,10
152,183,11
149,183,12
145,184,13
142,185,14
139,185,15
135,185,16
132,186,17
128,186,18
125,186,19
122,185,20
81,199,21
118,184,22
115,184,23
112,183,24
109,183,25
146,123,26
148,121,27
150,118,28
152,117,29
155,115,30
158,114,31
85,203,32
161,114,33
164,114,34
167,115,35
169,117,36
172,119,37
172,121,38
170,123,39
167,124,40
164,125,41
161,125,42
90,207,43
158,125,44
155,125,45
152,124,46
149,124,47
109,121,48
108,119,49
105,117,50
103,115,51
100,114,52
97,113,53
94,210,54
94,113,55
91,113,56
89,114,57
86,116,58
84,118,59
85,120,60
87,122,61
90,123,62
92,124,63
95,124,64
99,214,65
99,124,66
102,124,67
105,123,68
107,123,69
140,106,70
143,103,71
147,101,72
152,100,73
157,99,74
162,98,75
104,217,76
166,98,77
171,98,78
176,99,79
180,102,80
183,105,81
182,108,82
177,107,83
172,106,84
168,106,85
163,106,86
109,219,87
158,106,88
153,107,89
149,108,90
144,109,91
115,105,92
112,101,93
108,99,94
103,98,95
98,97,96
93,97,97
115,221,98
88,96,99
83,97,100
79,99,101
75,101,102
71,105,103
74,106,104
79,105,105
83,104,106
88,104,107
93,104,108
120,222,109
98,105,110
103,106,111
108,107,112
112,108,113
126,223,114
132,222,115
138,222,116
143,221,117
148,218,118
153,216,119
158,213,120
163,209,121
167,205,122
171,201,123
175,197,124
178,192,125
181,188,126
183,182,127
185,177,128
187,172,129
188,166,130
190,161,131
191,155,132
192,150,133
193,144,134
116,143,135
113,147,136
110,152,137
109,156,138
110,161,139
114,164,140
119,165,141
123,166,142
128,167,143
133,166,144
138,165,145
143,164,146
147,162,147
149,157,148
147,153,149
145,148,150
142,144,151
102,181,152
106,180,153
109,179,154
113,178,155
118,177,156
122,176,157
126,176,158
131,177,159
135,176,160
139,176,161
143,177,162
148,178,163
151,179,164
154,182,165
153,185,166
151,188,167
148,191,168
144,193,169
140,194,170
136,195,171
132,196,172
127,196,173
123,195,174
119,194,175
115,192,176
111,190,177
108,187,178
105,184,179
105,182,180
109,182,181
112,182,182
115,182,183
119,182,184
122,183,185
126,183,186
129,183,187
133,183,188
136,183,189
140,182,190
143,182,191
146,182,192
150,182,193
