X,Y,Point index
50,152,0
50,158,1
51,165,2
51,171,3
52,178,4
53,184,5
55,191,6
57,197,7
60,203,8
63,208,9
67,213,10
153,193,11
150,195,12
146,197,13
142,198,14
138,199,15
134,199,16
130,199,17
126,199,18
122,199,19
118,198,20
72,218,21
114,198,22
110,196,23
107,195,24
103,194,25
147,124,26
148,122,27
150,120,28
153,118,29
155,117,30
158,116,31
77,222,32
161,116,33
164,116,34
167,117,35
169,118,36
172,120,37
172,122,38
169,124,39
167,125,40
164,125,41
161,126,42
82,226,43
158,126,44
155,125,45
152,125,46
149,125,47
109,124,48
107,121,49
105,120,50
102,118,51
99,117,52
97,117,53
87,230,54
94,117,55
91,118,56
88,119,57
85,120,58
83,122,59
84,124,60
87,125,61
89,125,62
92,126,63
95,126,64
92,233,65
98,126,66
101,126,67
104,126,68
107,125,69
144,104,70
146,100,71
150,98,72
154,97,73
158,96,74
163,95,75
98,236,76
167,95,77
171,95,78
175,97,79
179,99,80
182,102,81
181,106,82
177,104,83
173,103,84
169,103,85
165,103,86
104,238,87
160,103,88
156,104,89
152,105,90
148,106,91
114,103,92
111,99,93
107,97,94
103,96,95
98,95,96
93,95,97
110,240,98
88,96,99
84,97,100
79,99,101
76,102,102
72,106,103
75,107,104
79,105,105
83,104,106
88,103,107
93,103,108
116,241,109
98,103,110
102,104,111
107,105,112
112,106,113
123,242,114
129,241,115
135,240,116
142,239,117
147,236,118
153,233,119
158,228,120
162,224,121
166,219,122
171,214,123
175,209,124
179,204,125
182,198,126
185,192,127
188,186,128
190,180,129
191,173,130
193,167,131
194,160,132
194,154,133
194,147,134
117,146,135
114,150,136
111,155,137
109,160,138
110,166,139
114,169,140
119,170,141
125,171,142
130,172,143
136,172,144
141,171,145
146,169,146
150,165,147
151,160,148
149,155,149
146,150,150
143,145,151
96,191,152
101,190,153
105,189,154
110,188,155
115,187,156
120,187,157
125,186,158
130,186,159
135,186,160
140,186,161
145,186,162
149,187,163
154,189,164
155,192,165
154,196,166
151,200,167
148,204,168
143,207,169
139,208,170
134,210,171
129,210,172
124,210,173
119,209,174
115,207,175
110,204,176
106,201,177
103,198,178
99,195,179
100,192,180
104,192,181
108,192,182
112,191,183
116,191,184
120,192,185
124,192,186
128,192,187
132,192,188
136,192,189
140,191,190
144,191,191
148,191,192
151,192,193
