X,Y,Point index
58,120,0
59,139,1
62,158,2
65,176,3
72,194,4
82,209,5
95,222,6
111,232,7
128,235,8
145,231,9
159,221,10
171,207,11
180,191,12
186,174,13
189,156,14
191,137,15
192,119,16
71,113,17
80,104,18
93,101,19
106,103,20
119,108,21
136,108,22
148,104,23
161,102,24
173,104,25
181,113,26
128,120,27
128,134,28
128,147,29
128,161,30
113,167,31
120,170,32
128,172,33
136,170,34
143,167,35
86,120,36
93,117,37
102,117,38
110,123,39
101,124,40
93,123,41
144,123,42
152,117,43
161,117,44
168,121,45
161,124,46
153,124,47
101,189,48
111,186,49
121,185,50
128,187,51
135,185,52
144,186,53
152,188,54
144,197,55
135,201,56
128,202,57
120,201,58
111,198,59
105,189,60
121,190,61
128,191,62
135,189,63
149,189,64
135,193,65
128,194,66
121,193,67
74,59,68
88,58,69
108,63,70
131,65,71
162,59,72
176,63,73
190,90,74
64,81,75
71,66,76
57,109,77
192,109,78
182,72,79
154,63,80
