X,Y,Point index
54,153,0
54,159,1
54,165,2
55,172,3
56,179,4
58,185,5
60,191,6
62,198,7
65,204,8
68,210,9
72,215,10
159,188,11
155,191,12
151,194,13
146,197,14
141,198,15
136,199,16
131,200,17
126,200,18
121,200,19
116,199,20
76,220,21
111,197,22
106,195,23
102,192,24
98,189,25
146,124,26
147,122,27
149,121,28
152,120,29
154,119,30
157,118,31
81,225,32
159,118,33
162,118,34
164,119,35
167,120,36
169,121,37
169,123,38
166,124,39
164,125,40
161,125,41
158,125,42
85,229,43
156,125,44
153,125,45
150,125,46
148,125,47
109,124,48
107,121,49
105,120,50
103,119,51
100,118,52
97,118,53
90,233,54
94,118,55
92,118,56
89,119,57
87,120,58
85,121,59
85,123,60
88,124,61
90,124,62
93,125,63
96,125,64
96,237,65
99,125,66
102,125,67
104,125,68
107,125,69
140,109,70
142,105,71
146,102,72
150,100,73
155,99,74
159,98,75
101,240,76
164,98,77
169,98,78
174,99,79
178,101,80
181,104,81
182,108,82
177,107,83
172,106,84
168,106,85
163,106,86
108,243,87
158,107,88
154,108,89
149,109,90
144,110,91
113,106,92
110,103,93
106,101,94
101,99,95
96,98,96
91,98,97
114,244,98
86,98,99
81,99,100
76,101,101
72,103,102
69,107,103
71,109,104
76,107,105
81,105,106
86,105,107
91,105,108
121,246,109
96,105,110
101,107,111
106,108,112
111,109,113
127,246,114
134,246,115
141,245,116
147,243,117
153,241,118
159,238,119
165,235,120
170,230,121
174,225,122
178,220,123
183,215,124
186,210,125
189,204,126
192,198,127
194,191,128
196,185,129
198,179,130
199,172,131
200,166,132
200,159,133
200,152,134
114,143,135
111,148,136
109,152,137
107,158,138
110,162,139
114,165,140
119,166,141
124,168,142
130,169,143
135,168,144
140,167,145
145,165,146
149,161,147
151,157,148
150,152,149
147,148,150
144,143,151
92,183,152
97,181,153
103,180,154
109,180,155
115,180,156
122,180,157
128,180,158
134,179,159
141,179,160
147,179,161
153,179,162
159,179,163
164,181,164
165,186,165
161,192,166
157,197,167
153,201,168
148,205,169
142,207,170
136,209,171
130,209,172
124,209,173
118,208,174
112,205,175
107,202,176
103,198,177
98,194,178
95,189,179
95,184,180
100,184,181
105,183,182
110,184,183
115,184,184
120,184,185
126,184,186
131,184,187
136,184,188
141,183,189
147,183,190
152,183,191
157,183,192
161,184,193
