X,Y,Point index
54,124,0
55,144,1
56,163,2
59,183,3
66,201,4
77,218,5
91,231,6
108,242,7
127,245,8
145,241,9
160,230,10
174,216,11
184,199,12
190,181,13
193,162,14
195,144,15
196,125,16
69,114,17
78,105,18
91,101,19
104,102,20
117,107,21
141,106,22
153,102,23
166,100,24
178,103,25
185,113,26
129,121,27
129,135,28
130,149,29
130,163,30
114,169,31
121,172,32
129,175,33
137,172,34
144,169,35
85,122,36
93,117,37
102,118,38
110,124,39
101,125,40
92,125,41
146,123,42
154,117,43
163,116,44
170,121,45
163,124,46
155,124,47
97,190,48
109,187,49
120,186,50
128,188,51
136,186,52
147,187,53
156,190,54
147,202,55
137,207,56
128,208,57
119,207,58
108,202,59
101,191,60
120,191,61
128,192,62
136,191,63
152,191,64
137,199,65
128,200,66
119,199,67
73,59,68
87,56,69
109,61,70
134,61,71
166,56,72
180,60,73
194,91,74
62,82,75
70,66,76
54,112,77
196,111,78
186,71,79
158,60,80
