X,Y,Point index
60,142,0
60,148,1
61,154,2
62,160,3
63,167,4
65,173,5
66,179,6
68,185,7
71,191,8
74,197,9
78,202,10
149,187,11
146,188,12
143,188,13
140,189,14
137,189,15
133,189,16
130,190,17
127,190,18
124,190,19
120,189,20
81,207,21
117,189,22
114,188,23
111,188,24
108,187,25
145,124,26
147,122,27
149,120,28
152,118,29
154,117,30
157,117,31
86,212,32
160,116,33
163,117,34
166,117,35
168,118,36
170,120,37
170,123,38
168,125,39
165,125,40
162,126,41
159,126,42
90,216,43
156,126,44
153,126,45
151,125,46
148,125,47
108,122,48
106,120,49
104,118,50
102,117,51
99,116,52
97,116,53
94,220,54
94,116,55
91,117,56
89,118,57
87,119,58
85,121,59
86,123,60
88,124,61
90,125,62
93,126,63
96,126,64
99,224,65
98,126,66
101,125,67
104,125,68
106,124,69
140,106,70
143,102,71
147,100,72
151,99,73
156,98,74
161,98,75
104,227,76
165,98,77
170,98,78
174,99,79
178,102,80
182,105,81
181,108,82
176,106,83
172,105,84
167,105,85
162,105,86
110,230,87
158,105,88
153,106,89
149,107,90
144,108,91
109,105,92
107,101,93
103,99,94
99,98,95
95,97,96
90,97,97
116,232,98
86,97,99
82,97,100
78,99,101
74,101,102
72,105,103
73,107,104
77,106,105
81,105,106
85,104,107
89,104,108
122,233,109
94,105,110
98,105,111
102,107,112
106,107,113
128,233,114
134,233,115
140,232,116
146,230,117
152,228,118
157,225,119
162,221,120
168,217,121
172,213,122
176,209,123
180,204,124
184,199,125
187,193,126
190,188,127
192,182,128
194,176,129
196,170,130
197,163,131
198,157,132
199,151,133
200,144,134
115,145,135
112,149,136
109,153,137
108,158,138
109,163,139
112,166,140
117,168,141
122,169,142
127,170,143
131,169,144
136,168,145
141,167,146
145,164,147
146,159,148
144,154,149
142,149,150
139,145,151
102,186,152
105,184,153
109,183,154
113,182,155
117,181,156
121,181,157
125,181,158
129,181,159
133,181,160
137,181,161
141,182,162
145,183,163
149,184,164
151,186,165
151,189,166
148,192,167
145,195,168
141,196,169
137,198,170
133,199,171
129,199,172
125,199,173
121,199,174
117,198,175
114,196,176
110,194,177
107,192,178
105,189,179
105,186,180
108,186,181
111,186,182
115,186,183
118,186,184
121,187,185
124,187,186
127,187,187
131,187,188
134,187,189
137,187,190
140,186,191
144,186,192
147,186,193
