X,Y,Point index
58,148,0
59,154,1
60,160,2
61,166,3
62,172,4
64,178,5
65,184,6
67,190,7
69,196,8
72,201,9
75,206,10
154,188,11
151,189,12
147,190,13
143,191,14
139,191,15
135,192,16
130,192,17
126,192,18
122,192,19
118,191,20
79,211,21
114,191,22
110,190,23
107,189,24
103,188,25
148,123,26
149,121,27
151,119,28
154,118,29
156,117,30
158,116,31
83,216,32
161,116,33
163,117,34
166,118,35
168,119,36
170,120,37
170,122,38
168,123,39
165,124,40
163,124,41
160,124,42
88,220,43
158,124,44
155,123,45
153,123,46
150,123,47
109,122,48
107,120,49
105,119,50
103,118,51
100,117,52
98,117,53
93,224,54
95,117,55
93,117,56
90,118,57
88,120,58
86,121,59
87,123,60
90,123,61
92,124,62
95,124,63
97,124,64
98,227,65
100,124,66
102,124,67
105,124,68
107,123,69
141,110,70
144,106,71
148,105,72
152,104,73
157,103,74
162,102,75
103,230,76
166,102,77
171,103,78
175,104,79
179,107,80
182,110,81
180,113,82
176,110,83
172,109,84
167,109,85
162,109,86
109,232,87
158,110,88
153,110,89
149,112,90
144,112,91
115,109,92
112,106,93
108,104,94
103,103,95
99,102,96
94,102,97
115,234,98
89,102,99
85,103,100
80,105,101
77,107,102
73,111,103
76,111,104
81,110,105
85,109,106
90,108,107
94,109,108
121,235,109
99,109,110
104,110,111
108,111,112
113,112,113
127,235,114
133,235,115
140,234,116
146,232,117
152,230,118
157,228,119
162,224,120
167,221,121
172,217,122
177,213,123
181,208,124
185,203,125
188,198,126
190,192,127
192,186,128
194,180,129
195,174,130
196,168,131
197,162,132
197,155,133
198,149,134
116,142,135
113,146,136
110,150,137
109,155,138
110,160,139
113,163,140
118,164,141
123,165,142
128,166,143
133,165,144
138,164,145
143,163,146
147,160,147
149,156,148
148,151,149
145,147,150
142,143,151
97,185,152
101,183,153
106,181,154
110,180,155
115,179,156
120,179,157
125,179,158
130,179,159
135,179,160
140,179,161
145,180,162
149,181,163
154,183,164
157,185,165
156,189,166
153,193,167
149,196,168
145,198,169
140,200,170
136,201,171
131,201,172
126,201,173
121,201,174
116,200,175
112,198,176
107,195,177
104,192,178
100,189,179
100,186,180
104,185,181
108,185,182
112,185,183
116,185,184
120,185,185
124,185,186
128,185,187
132,185,188
137,185,189
141,185,190
145,185,191
149,186,192
152,186,193
