X,Y,Point index
38,129,0
40,150,1
42,171,2
45,192,3
54,211,4
68,225,5
88,235,6
110,241,7
132,242,8
153,238,9
170,229,10
184,216,11
194,200,12
199,181,13
200,161,14
201,142,15
200,124,16
63,115,17
73,106,18
88,101,19
103,102,20
118,106,21
139,105,22
152,101,23
166,99,24
178,103,25
187,112,26
130,118,27
131,130,28
133,142,29
134,154,30
113,163,31
123,166,32
133,169,33
142,166,34
149,162,35
80,124,36
89,121,37
97,120,38
106,124,39
97,124,40
89,125,41
148,123,42
157,119,43
165,119,44
173,122,45
165,123,46
157,123,47
94,188,48
109,182,49
123,180,50
132,182,51
141,180,52
151,181,53
162,186,54
152,193,55
141,196,56
132,197,57
122,197,58
109,195,59
99,188,60
123,186,61
132,186,62
141,185,63
158,186,64
141,189,65
132,191,66
122,190,67
59,61,68
77,58,69
103,61,70
130,61,71
165,57,72
180,64,73
195,96,74
48,87,75
57,70,76
38,120,77
198,118,78
186,75,79
156,61,80
