X,Y,Point index
43,152,0
44,157,1
45,163,2
46,169,3
48,174,4
50,180,5
52,185,6
55,191,7
59,196,8
63,200,9
67,205,10
157,179,11
153,182,12
149,185,13
145,187,14
140,189,15
136,190,16
131,190,17
126,190,18
121,190,19
116,189,20
72,209,21
111,187,22
107,185,23
103,183,24
99,180,25
147,124,26
148,122,27
150,120,28
153,119,29
155,118,30
158,117,31
77,213,32
161,117,33
163,117,34
166,118,35
169,119,36
171,120,37
171,122,38
168,124,39
166,124,40
163,125,41
160,125,42
82,216,43
157,125,44
155,125,45
152,125,46
149,125,47
110,124,48
109,122,49
107,121,50
104,120,51
101,119,52
98,119,53
87,220,54
95,119,55
92,119,56
90,120,57
87,121,58
84,123,59
85,124,60
88,125,61
91,126,62
94,126,63
96,126,64
92,223,65
100,126,66
102,126,67
105,126,68
108,126,69
143,110,70
146,107,71
150,105,72
154,103,73
159,102,74
163,102,75
98,225,76
168,102,77
173,102,78
177,103,79
181,105,80
184,108,81
182,111,82
178,109,83
174,108,84
169,108,85
165,108,86
104,228,87
160,109,88
156,110,89
151,112,90
147,112,91
118,108,92
114,105,93
108,103,94
102,103,95
96,102,96
90,102,97
110,230,98
85,103,99
79,105,100
74,107,101
69,110,102
65,114,103
70,114,104
75,113,105
81,111,106
87,110,107
92,110,108
116,231,109
98,111,110
104,111,111
110,112,112
116,112,113
123,232,114
129,232,115
135,231,116
141,230,117
147,228,118
152,225,119
157,221,120
161,216,121
165,212,122
169,207,123
172,202,124
176,197,125
179,192,126
182,186,127
184,181,128
186,175,129
187,169,130
188,163,131
189,157,132
190,151,133
190,145,134
119,141,135
115,145,136
112,148,137
111,153,138
113,157,139
118,160,140
123,161,141
128,163,142
133,164,143
138,164,144
143,163,145
147,161,146
152,158,147
154,154,148
153,149,149
150,145,150
147,141,151
93,176,152
98,173,153
104,172,154
109,171,155
115,170,156
121,170,157
127,170,158
133,170,159
139,170,160
145,170,161
151,170,162
157,171,163
162,173,164
162,178,165
159,183,166
156,188,167
152,193,168
147,196,169
142,199,170
136,200,171
130,200,172
124,200,173
119,198,174
113,196,175
108,193,176
104,189,177
100,185,178
96,181,179
96,177,180
100,176,181
105,175,182
110,175,183
115,175,184
120,175,185
125,176,186
130,176,187
135,176,188
140,175,189
145,175,190
149,174,191
154,174,192
158,175,193
