X,Y,Point index
50,146,0
51,151,1
52,157,2
53,163,3
55,168,4
56,174,5
59,179,6
61,185,7
64,190,8
67,195,9
71,199,10
157,182,11
152,184,12
148,186,13
144,188,14
139,190,15
134,191,16
129,191,17
125,191,18
120,190,19
115,189,20
75,203,21
110,188,22
106,187,23
102,185,24
98,182,25
147,126,26
149,124,27
151,122,28
153,121,29
156,120,30
158,119,31
80,207,32
161,119,33
164,118,34
167,119,35
169,120,36
172,121,37
172,123,38
170,124,39
167,125,40
164,126,41
161,126,42
84,211,43
158,126,44
156,126,45
153,126,46
150,126,47
108,125,48
107,123,49
104,122,50
102,120,51
99,120,52
96,119,53
89,215,54
93,119,55
90,119,56
87,120,57
84,121,58
82,122,59
82,124,60
85,125,61
88,125,62
91,126,63
94,126,64
95,218,65
97,126,66
100,126,67
103,126,68
106,126,69
143,114,70
146,111,71
150,109,72
154,108,73
158,108,74
163,107,75
100,221,76
167,106,77
172,106,78
176,106,79
180,107,80
183,110,81
183,113,82
178,112,83
174,112,84
169,112,85
165,113,86
106,224,87
160,113,88
156,114,89
152,115,90
147,116,91
112,113,92
108,110,93
103,108,94
98,108,95
93,107,96
87,107,97
112,226,98
82,107,99
77,108,100
72,110,101
68,112,102
64,115,103
67,116,104
72,115,105
78,114,106
83,113,107
88,113,108
118,228,109
93,114,110
98,114,111
104,115,112
109,116,113
124,229,114
131,229,115
137,228,116
143,226,117
149,223,118
154,220,119
158,216,120
163,212,121
167,208,122
171,203,123
175,198,124
178,194,125
181,189,126
184,183,127
186,178,128
188,172,129
189,167,130
190,161,131
191,155,132
192,150,133
193,144,134
115,144,135
112,148,136
109,152,137
107,157,138
109,161,139
114,164,140
119,165,141
124,167,142
130,168,143
135,167,144
141,166,145
146,164,146
150,161,147
152,157,148
150,152,149
147,148,150
144,143,151
91,179,152
96,177,153
102,176,154
108,176,155
114,176,156
120,176,157
126,176,158
132,176,159
138,176,160
144,176,161
149,176,162
155,176,163
160,178,164
161,182,165
158,186,166
154,191,167
150,195,168
145,198,169
140,200,170
134,202,171
128,202,172
122,201,173
117,200,174
111,197,175
107,194,176
102,191,177
98,187,178
94,183,179
94,180,180
99,179,181
104,180,182
109,180,183
114,181,184
119,181,185
124,182,186
129,182,187
134,182,188
138,181,189
143,181,190
148,180,191
153,179,192
157,179,193
