X,Y,Point index
56,148,0
56,154,1
57,160,2
58,167,3
59,173,4
60,179,5
62,185,6
65,191,7
67,197,8
71,202,9
74,207,10
154,190,11
150,192,12
146,193,13
142,194,14
139,195,15
135,196,16
131,196,17
126,196,18
122,196,19
118,195,20
78,212,21
115,194,22
111,193,23
107,192,24
104,190,25
148,124,26
150,122,27
152,120,28
154,119,29
157,118,30
159,117,31
82,217,32
162,117,33
165,117,34
168,117,35
170,118,36
172,119,37
172,122,38
169,123,39
167,124,40
164,124,41
162,124,42
87,221,43
159,124,44
156,124,45
153,124,46
151,124,47
109,123,48
107,121,49
105,119,50
102,119,51
100,118,52
97,118,53
92,225,54
95,118,55
92,118,56
90,119,57
87,120,58
85,122,59
87,123,60
89,124,61
92,125,62
94,125,63
97,125,64
97,229,65
100,125,66
102,125,67
105,125,68
107,124,69
142,109,70
145,105,71
149,103,72
154,101,73
159,100,74
164,99,75
102,233,76
169,99,77
174,99,78
179,100,79
183,102,80
187,106,81
185,110,82
180,109,83
176,108,84
171,108,85
165,108,86
107,235,87
160,109,88
155,110,89
150,111,90
145,112,91
117,109,92
114,105,93
109,102,94
104,100,95
99,99,96
94,98,97
113,237,98
88,98,99
83,98,100
78,100,101
73,103,102
70,107,103
71,110,104
76,110,105
82,109,106
87,108,107
92,108,108
119,239,109
98,109,110
103,110,111
108,111,112
114,112,113
126,239,114
132,239,115
138,238,116
144,237,117
150,234,118
155,231,119
160,227,120
165,223,121
169,218,122
173,213,123
177,209,124
181,204,125
185,198,126
188,193,127
191,187,128
193,181,129
194,175,130
196,168,131
197,162,132
198,156,133
198,149,134
115,148,135
112,152,136
109,157,137
108,162,138
110,167,139
114,170,140
119,172,141
124,173,142
129,174,143
135,173,144
140,171,145
145,170,146
149,167,147
151,162,148
150,157,149
147,152,150
144,148,151
97,187,152
102,186,153
107,187,154
112,187,155
117,187,156
122,188,157
127,188,158
132,188,159
137,188,160
142,187,161
147,187,162
151,187,163
156,188,164
156,191,165
154,195,166
150,198,167
146,201,168
142,204,169
137,206,170
133,206,171
128,207,172
123,206,173
118,205,174
114,203,175
110,201,176
106,197,177
103,194,178
100,190,179
100,188,180
104,189,181
108,190,182
113,191,183
117,192,184
121,193,185
125,193,186
129,194,187
133,193,188
137,193,189
141,192,190
145,191,191
149,190,192
153,189,193
