X,Y,Point index
66,124,0
66,140,1
68,157,2
70,174,3
75,191,4
84,206,5
95,219,6
108,231,7
124,236,8
142,235,9
160,227,10
177,216,11
190,201,12
199,184,13
202,165,14
205,146,15
206,126,16
73,108,17
80,101,18
91,99,19
102,100,20
113,104,21
140,104,22
153,99,23
167,97,24
180,101,25
189,110,26
126,119,27
125,131,28
124,142,29
123,154,30
112,162,31
118,165,32
124,167,33
131,165,34
138,164,35
86,121,36
93,116,37
102,116,38
110,123,39
101,124,40
92,124,41
147,124,42
155,117,43
165,117,44
173,123,45
165,126,46
155,125,47
98,182,48
107,179,49
117,177,50
125,179,51
133,178,52
146,181,53
159,185,54
146,199,55
133,203,56
124,203,57
116,201,58
106,195,59
102,183,60
117,183,61
125,184,62
133,184,63
155,186,64
133,194,65
125,194,66
117,193,67
82,57,68
92,54,69
110,57,70
133,58,71
169,56,72
185,62,73
202,93,74
71,80,75
78,64,76
67,111,77
205,115,78
191,72,79
160,59,80
