X,Y,Point index
51,145,0
52,152,1
53,159,2
54,165,3
56,172,4
57,179,5
59,185,6
62,191,7
65,198,8
68,204,9
71,209,10
157,190,11
153,191,12
149,192,13
145,193,14
141,194,15
137,195,16
132,196,17
128,196,18
124,196,19
119,196,20
76,215,21
115,195,22
111,195,23
107,194,24
103,193,25
146,125,26
148,123,27
150,121,28
153,119,29
155,118,30
158,117,31
81,220,32
161,117,33
164,117,34
167,117,35
170,118,36
172,119,37
172,122,38
170,123,39
167,124,40
164,124,41
161,124,42
86,224,43
158,124,44
155,124,45
152,124,46
149,124,47
108,124,48
107,122,49
104,120,50
102,119,51
99,118,52
96,117,53
92,229,54
93,117,55
90,118,56
87,118,57
84,119,58
82,121,59
82,123,60
85,124,61
88,125,62
91,125,63
94,125,64
98,232,65
97,125,66
100,125,67
103,125,68
106,125,69
140,113,70
143,109,71
148,107,72
152,106,73
158,104,74
163,103,75
104,235,76
168,102,77
173,102,78
178,103,79
183,104,80
187,107,81
185,111,82
180,111,83
175,110,84
170,110,85
165,111,86
110,238,87
159,112,88
154,113,89
149,114,90
144,115,91
111,113,92
108,110,93
103,108,94
98,106,95
93,105,96
87,104,97
117,239,98
82,104,99
77,104,100
72,105,101
68,108,102
64,111,103
67,113,104
72,113,105
77,112,106
83,112,107
88,112,108
124,240,109
93,113,110
98,114,111
103,115,112
108,116,113
131,241,114
138,240,115
145,239,116
152,237,117
158,234,118
164,231,119
170,227,120
175,223,121
180,218,122
185,213,123
190,208,124
194,202,125
198,196,126
200,190,127
202,184,128
203,177,129
205,170,130
205,163,131
206,157,132
207,150,133
208,143,134
113,150,135
110,154,136
107,159,137
106,164,138
107,169,139
111,173,140
116,176,141
122,179,142
127,180,143
133,179,144
138,176,145
143,173,146
148,170,147
150,165,148
148,159,149
145,155,150
142,150,151
95,191,152
100,190,153
105,190,154
110,190,155
115,190,156
120,191,157
125,191,158
130,191,159
135,191,160
140,190,161
145,189,162
150,189,163
155,188,164
159,189,165
158,193,166
154,196,167
150,199,168
145,201,169
141,202,170
136,203,171
131,203,172
126,203,173
121,203,174
116,202,175
111,201,176
107,199,177
103,196,178
99,193,179
99,191,180
103,192,181
107,193,182
112,194,183
116,194,184
120,195,185
124,195,186
129,195,187
133,195,188
137,194,189
141,193,190
146,192,191
150,191,192
154,190,193
