X,Y,Point index
61,143,0
61,149,1
62,155,2
62,162,3
63,168,4
64,174,5
65,181,6
67,187,7
69,193,8
72,199,9
75,204,10
154,187,11
150,188,12
146,189,13
142,190,14
138,190,15
134,191,16
130,191,17
126,191,18
122,191,19
118,190,20
78,210,21
114,189,22
110,188,23
107,188,24
103,187,25
146,123,26
148,121,27
150,119,28
152,118,29
155,117,30
157,116,31
83,215,32
160,116,33
163,116,34
165,117,35
168,118,36
170,120,37
170,122,38
168,123,39
165,124,40
162,124,41
160,124,42
87,219,43
157,124,44
154,124,45
151,124,46
149,123,47
107,121,48
106,119,49
104,118,50
101,117,51
99,116,52
96,116,53
92,223,54
94,116,55
91,116,56
89,117,57
87,118,58
85,120,59
86,122,60
88,123,61
90,123,62
93,124,63
96,124,64
97,227,65
98,124,66
101,123,67
103,123,68
106,123,69
139,108,70
141,104,71
146,101,72
151,100,73
156,99,74
161,99,75
102,230,76
166,99,77
171,99,78
176,101,79
180,104,80
184,107,81
183,111,82
178,110,83
173,108,84
168,107,85
163,107,86
108,233,87
158,107,88
153,108,89
148,109,90
143,110,91
112,108,92
110,104,93
106,102,94
101,101,95
96,100,96
92,99,97
114,234,98
87,99,99
82,100,100
78,102,101
74,104,102
71,108,103
72,111,104
77,111,105
81,109,106
86,108,107
91,108,108
120,235,109
95,108,110
100,109,111
105,110,112
109,110,113
127,235,114
133,235,115
139,234,116
145,232,117
151,230,118
157,227,119
162,224,120
167,220,121
172,216,122
176,211,123
180,206,124
184,201,125
187,195,126
190,190,127
192,184,128
194,178,129
195,171,130
196,165,131
197,159,132
198,152,133
199,146,134
113,142,135
110,147,136
107,151,137
105,157,138
106,162,139
111,165,140
116,167,141
121,169,142
127,170,143
132,170,144
138,168,145
143,166,146
147,163,147
148,157,148
146,152,149
143,148,150
140,143,151
95,184,152
100,184,153
105,183,154
109,183,155
114,183,156
119,184,157
124,184,158
128,184,159
133,184,160
138,184,161
143,184,162
148,184,163
152,184,164
156,186,165
155,190,166
151,193,167
147,195,168
143,197,169
138,198,170
133,198,171
129,199,172
124,198,173
119,198,174
115,196,175
110,195,176
106,193,177
103,190,178
99,187,179
99,185,180
103,186,181
107,186,182
111,187,183
115,187,184
119,188,185
123,188,186
127,189,187
132,188,188
136,188,189
140,188,190
144,187,191
148,187,192
152,187,193
