X,Y,Point index
67,137,0
68,143,1
68,149,2
69,155,3
70,161,4
72,167,5
73,173,6
76,178,7
79,183,8
82,188,9
85,193,10
155,183,11
151,184,12
147,185,13
144,186,14
140,186,15
136,187,16
133,187,17
129,188,18
125,187,19
121,187,20
89,198,21
118,186,22
114,186,23
111,185,24
107,183,25
147,125,26
149,123,27
151,120,28
153,119,29
156,118,30
159,117,31
94,202,32
162,117,33
164,117,34
167,118,35
170,119,36
172,120,37
172,123,38
170,124,39
167,125,40
164,126,41
161,126,42
98,206,43
158,126,44
156,126,45
153,125,46
150,125,47
109,122,48
107,120,49
105,118,50
103,117,51
101,116,52
98,116,53
102,210,54
95,115,55
93,116,56
90,116,57
88,117,58
86,119,59
88,120,60
90,122,61
92,123,62
95,124,63
97,124,64
107,214,65
100,125,66
102,124,67
105,124,68
108,124,69
140,113,70
144,110,71
148,109,72
153,108,73
157,108,74
162,107,75
112,217,76
167,107,77
172,107,78
176,107,79
181,108,80
185,110,81
183,113,82
178,114,83
173,114,84
168,114,85
163,114,86
117,220,87
158,114,88
153,114,89
149,115,90
144,115,91
110,112,92
107,109,93
103,108,94
99,107,95
95,106,96
91,105,97
123,221,98
87,105,99
82,105,100
78,105,101
74,107,102
71,109,103
74,111,104
78,111,105
83,111,106
87,112,107
91,112,108
129,222,109
95,113,110
99,114,111
104,114,112
108,114,113
135,222,114
141,221,115
147,219,116
153,217,117
158,214,118
163,211,119
168,208,120
173,204,121
178,200,122
183,196,123
187,192,124
191,188,125
195,183,126
198,178,127
200,172,128
202,167,129
203,161,130
205,155,131
206,149,132
207,143,133
208,137,134
113,146,135
110,151,136
108,155,137
106,160,138
108,165,139
112,168,140
117,170,141
121,173,142
127,174,143
132,173,144
137,171,145
142,169,146
146,166,147
148,161,148
147,156,149
144,152,150
142,147,151
100,181,152
104,181,153
108,181,154
113,181,155
117,182,156
122,183,157
126,183,158
131,183,159
135,183,160
140,183,161
144,183,162
149,182,163
153,182,164
157,182,165
156,185,166
152,188,167
148,190,168
144,191,169
140,193,170
135,194,171
131,194,172
127,194,173
122,193,174
118,192,175
114,191,176
110,189,177
107,186,178
103,184,179
104,182,180
108,183,181
111,184,182
115,185,183
118,186,184
122,187,185
126,187,186
130,187,187
133,187,188
137,187,189
141,186,190
144,185,191
148,185,192
152,184,193
