X,Y,Point index
60,125,0
60,143,1
62,160,2
64,177,3
69,193,4
80,208,5
94,219,6
110,228,7
128,230,8
146,227,9
161,217,10
174,206,11
184,192,12
189,175,13
192,158,14
193,142,15
194,125,16
71,109,17
81,100,18
93,98,19
105,99,20
117,105,21
141,104,22
153,99,23
165,97,24
177,100,25
185,108,26
129,119,27
130,130,28
130,141,29
130,152,30
115,162,31
122,164,32
129,166,33
136,163,34
143,161,35
85,123,36
93,118,37
101,119,38
110,124,39
101,126,40
92,126,41
147,124,42
155,118,43
164,118,44
171,122,45
165,124,46
156,125,47
95,180,48
108,177,49
120,175,50
128,177,51
137,175,52
148,176,53
159,179,54
149,191,55
137,196,56
128,197,57
120,197,58
108,192,59
99,181,60
120,181,61
128,182,62
137,181,63
155,180,64
137,187,65
128,188,66
120,188,67
80,59,68
92,56,69
111,59,70
134,59,71
164,56,72
177,62,73
193,92,74
67,82,75
76,67,76
59,112,77
195,112,78
183,72,79
157,59,80
