X,Y,Point index
57,149,0
57,155,1
58,161,2
59,168,3
61,174,4
62,180,5
64,185,6
66,191,7
69,197,8
72,202,9
76,207,10
154,190,11
150,193,12
147,195,13
143,197,14
139,198,15
134,199,16
130,199,17
125,199,18
121,199,19
117,198,20
80,212,21
113,196,22
109,194,23
105,192,24
102,190,25
147,124,26
149,122,27
151,120,28
153,119,29
156,118,30
158,117,31
84,216,32
161,117,33
164,117,34
167,117,35
169,118,36
171,119,37
171,122,38
169,123,39
166,124,40
164,124,41
161,124,42
88,220,43
158,124,44
155,124,45
153,124,46
150,124,47
109,124,48
107,122,49
105,120,50
102,119,51
100,118,52
97,118,53
93,224,54
94,118,55
91,118,56
89,119,57
86,120,58
84,122,59
85,123,60
88,124,61
90,125,62
93,125,63
96,125,64
98,228,65
99,125,66
102,125,67
104,125,68
107,125,69
144,110,70
146,106,71
150,104,72
154,103,73
159,102,74
163,101,75
103,232,76
167,100,77
172,100,78
176,100,79
180,102,80
183,105,81
181,107,82
177,107,83
173,106,84
168,107,85
164,107,86
108,235,87
160,108,88
156,110,89
151,111,90
147,112,91
116,109,92
112,106,93
108,104,94
103,102,95
99,102,96
94,101,97
114,237,98
89,101,99
84,102,100
80,103,101
76,105,102
72,109,103
76,110,104
80,108,105
85,108,106
90,108,107
94,108,108
120,238,109
99,109,110
104,110,111
108,112,112
113,112,113
126,239,114
132,239,115
138,238,116
144,236,117
149,233,118
154,229,119
158,224,120
162,220,121
166,215,122
169,210,123
173,204,124
176,199,125
178,193,126
181,187,127
183,181,128
184,175,129
186,169,130
187,163,131
188,157,132
189,151,133
190,144,134
117,146,135
115,150,136
112,155,137
110,160,138
111,164,139
115,167,140
120,169,141
125,171,142
130,172,143
136,172,144
141,170,145
145,168,146
150,165,147
151,160,148
150,155,149
148,151,150
145,146,151
95,186,152
100,184,153
105,183,154
111,183,155
116,182,156
122,182,157
127,183,158
133,183,159
138,183,160
144,182,161
149,183,162
154,183,163
157,185,164
158,190,165
155,195,166
152,199,167
148,204,168
144,207,169
139,209,170
134,210,171
128,210,172
123,209,173
118,208,174
113,205,175
109,202,176
105,199,177
101,195,178
98,190,179
99,187,180
103,187,181
107,187,182
111,187,183
116,187,184
120,188,185
125,189,186
129,189,187
134,189,188
138,188,189
143,188,190
147,187,191
151,187,192
154,188,193
