X,Y,Point index
54,121,0
55,141,1
58,160,2
61,178,3
68,196,4
78,210,5
92,222,6
107,231,7
124,235,8
141,232,9
158,224,10
173,213,11
186,199,12
195,182,13
199,163,14
202,143,15
204,123,16
68,107,17
76,97,18
88,94,19
102,95,20
114,99,21
138,99,22
151,94,23
165,93,24
178,97,25
187,108,26
125,117,27
125,128,28
124,138,29
124,149,30
110,161,31
117,163,32
124,164,33
132,163,34
139,161,35
82,122,36
90,118,37
99,117,38
107,123,39
99,125,40
90,125,41
145,123,42
154,117,43
163,117,44
171,121,45
163,124,46
154,124,47
98,187,48
107,180,49
117,177,50
124,179,51
131,177,52
141,180,53
152,186,54
142,195,55
132,199,56
124,199,57
116,199,58
107,195,59
102,186,60
117,183,61
124,184,62
131,183,63
148,186,64
131,190,65
124,191,66
117,190,67
77,58,68
89,52,69
108,54,70
131,54,71
166,53,72
182,61,73
199,93,74
64,82,75
73,65,76
57,118,77
202,117,78
188,71,79
157,55,80
