X,Y,Point index
48,123,0
50,143,1
53,161,2
56,180,3
63,196,4
75,210,5
91,221,6
109,229,7
128,231,8
145,227,9
158,218,10
170,205,11
178,191,12
182,175,13
185,158,14
187,142,15
188,125,16
67,111,17
77,102,18
92,98,19
106,100,20
119,105,21
142,106,22
154,102,23
166,100,24
177,103,25
183,112,26
132,119,27
133,130,28
134,140,29
135,152,30
118,162,31
125,163,32
132,165,33
139,163,34
144,161,35
84,122,36
92,117,37
101,117,38
109,123,39
101,125,40
92,125,41
146,124,42
154,118,43
163,118,44
170,123,45
164,125,46
155,125,47
101,185,48
113,181,49
124,179,50
131,181,51
137,179,52
145,182,53
152,186,54
145,194,55
137,197,56
130,197,57
123,197,58
112,194,59
106,186,60
124,185,61
131,186,62
137,185,63
148,187,64
137,188,65
130,188,66
123,188,67
71,62,68
86,58,69
109,61,70
133,62,71
163,60,72
175,67,73
188,98,74
58,84,75
67,69,76
47,116,77
188,119,78
181,77,79
157,63,80
