X,Y,Point index
64,146,0
65,151,1
66,157,2
67,163,3
68,169,4
70,174,5
72,180,6
74,186,7
76,191,8
79,196,9
82,201,10
151,188,11
148,189,12
145,190,13
141,191,14
138,191,15
135,192,16
131,192,17
128,193,18
124,192,19
121,192,20
86,206,21
117,191,22
114,190,23
111,189,24
108,188,25
146,124,26
148,122,27
150,120,28
152,119,29
155,117,30
157,117,31
90,211,32
160,116,33
163,116,34
166,117,35
168,118,36
171,120,37
171,122,38
168,124,39
166,125,40
163,125,41
160,126,42
94,215,43
157,125,44
154,125,45
152,125,46
149,125,47
109,123,48
108,121,49
106,120,50
103,118,51
101,117,52
98,117,53
98,219,54
96,117,55
93,117,56
90,118,57
88,119,58
86,121,59
87,123,60
89,124,61
92,125,62
94,126,63
97,126,64
102,222,65
100,126,66
102,125,67
105,125,68
108,125,69
141,110,70
143,107,71
147,104,72
152,103,73
156,102,74
161,101,75
107,226,76
166,101,77
170,101,78
175,102,79
179,104,80
182,107,81
181,110,82
177,109,83
172,108,84
167,108,85
163,108,86
113,228,87
158,109,88
153,110,89
149,111,90
144,112,91
113,110,92
110,107,93
106,105,94
102,103,95
98,102,96
93,102,97
118,230,98
89,102,99
85,102,100
80,104,101
77,106,102
74,109,103
76,111,104
80,111,105
84,110,106
88,109,107
93,109,108
124,231,109
97,110,110
101,110,111
106,111,112
110,112,113
130,231,114
136,230,115
142,229,116
148,227,117
153,224,118
158,220,119
163,217,120
167,213,121
172,209,122
176,205,123
179,200,124
183,195,125
186,190,126
188,185,127
190,179,128
192,174,129
194,168,130
195,162,131
196,156,132
197,150,133
198,144,134
115,145,135
113,149,136
110,153,137
108,158,138
109,162,139
113,165,140
118,167,141
122,168,142
127,169,143
132,168,144
137,167,145
142,166,146
146,163,147
147,158,148
145,154,149
142,150,150
140,145,151
102,186,152
106,185,153
110,184,154
114,183,155
118,182,156
122,182,157
127,183,158
131,183,159
135,182,160
140,183,161
144,183,162
148,184,163
152,185,164
153,188,165
152,191,166
149,194,167
146,196,168
142,198,169
138,200,170
134,201,171
130,202,172
126,202,173
121,201,174
117,200,175
114,198,176
110,195,177
107,193,178
105,189,179
105,187,180
108,187,181
112,187,182
115,187,183
119,187,184
122,188,185
126,188,186
129,188,187
133,188,188
136,187,189
140,187,190
143,187,191
147,187,192
150,187,193
