X,Y,Point index
63,144,0
64,150,1
65,156,2
66,163,3
67,169,4
69,175,5
71,181,6
73,187,7
75,192,8
78,198,9
81,203,10
151,196,11
148,197,12
145,198,13
141,199,14
138,199,15
135,200,16
131,200,17
127,200,18
124,200,19
121,199,20
85,209,21
118,198,22
114,197,23
111,195,24
108,194,25
145,125,26
147,122,27
149,120,28
152,119,29
154,117,30
157,117,31
88,214,32
160,117,33
163,117,34
166,118,35
168,119,36
170,121,37
170,124,38
168,126,39
165,127,40
162,128,41
160,128,42
92,219,43
156,128,44
154,127,45
151,127,46
148,126,47
111,123,48
109,120,49
107,118,50
105,117,51
102,116,52
99,115,53
96,223,54
97,115,55
94,115,56
91,116,57
89,117,58
86,119,59
88,121,60
90,123,61
92,124,62
95,125,63
98,126,64
100,228,65
101,126,66
104,125,67
106,125,68
109,125,69
141,108,70
143,104,71
147,102,72
152,101,73
157,100,74
162,100,75
105,232,76
166,99,77
171,100,78
175,101,79
179,104,80
182,107,81
181,111,82
177,110,83
172,109,84
168,109,85
163,108,86
110,235,87
158,109,88
154,110,89
149,111,90
144,111,91
116,108,92
113,104,93
109,101,94
105,100,95
100,99,96
95,98,97
116,238,98
91,97,99
86,98,100
82,99,101
78,102,102
75,106,103
76,108,104
81,108,105
85,107,106
90,106,107
94,107,108
122,239,109
99,107,110
104,108,111
108,110,112
113,110,113
128,240,114
134,240,115
140,239,116
145,237,117
151,234,118
156,230,119
160,226,120
164,221,121
168,216,122
172,211,123
175,206,124
178,201,125
181,195,126
184,190,127
186,184,128
188,178,129
190,172,130
192,166,131
193,160,132
194,153,133
195,147,134
115,148,135
113,153,136
110,157,137
108,162,138
110,167,139
114,170,140
119,171,141
124,172,142
129,173,143
134,173,144
139,172,145
144,171,146
148,168,147
149,163,148
148,158,149
145,153,150
143,148,151
101,192,152
105,190,153
109,189,154
114,188,155
118,188,156
123,187,157
127,188,158
132,188,159
136,188,160
141,188,161
145,189,162
149,190,163
152,193,164
154,196,165
152,200,166
149,204,167
146,207,168
142,209,169
138,211,170
134,212,171
129,212,172
124,212,173
120,211,174
116,209,175
113,206,176
109,203,177
106,199,178
104,196,179
106,193,180
109,192,181
112,192,182
116,193,183
119,193,184
123,193,185
126,194,186
130,194,187
133,194,188
137,194,189
140,194,190
143,194,191
147,195,192
149,195,193
