X,Y,Point index
48,125,0
50,144,1
52,161,2
54,180,3
61,197,4
74,210,5
90,221,6
108,230,7
128,232,8
146,229,9
162,220,10
176,209,11
187,195,12
192,178,13
194,161,14
195,144,15
196,127,16
65,116,17
75,106,18
89,101,19
103,100,20
118,105,21
140,106,22
153,101,23
167,101,24
180,105,25
188,116,26
129,118,27
130,130,28
130,141,29
131,153,30
113,160,31
121,162,32
130,165,33
138,162,34
145,159,35
82,123,36
90,120,37
99,119,38
108,124,39
99,125,40
90,125,41
147,124,42
155,120,43
164,119,44
172,123,45
164,125,46
155,125,47
91,176,48
106,174,49
119,173,50
129,175,51
138,173,52
150,174,53
162,176,54
150,188,55
138,193,56
129,194,57
118,193,58
105,187,59
95,177,60
119,178,61
129,179,62
138,178,63
158,177,64
138,185,65
129,187,66
119,186,67
69,63,68
84,60,69
107,63,70
133,63,71
168,61,72
182,68,73
196,99,74
56,87,75
65,71,76
48,116,77
197,118,78
188,78,79
159,64,80
