X,Y,Point index
56,150,0
57,156,1
58,162,2
59,169,3
60,175,4
62,181,5
64,187,6
65,194,7
68,200,8
71,205,9
74,211,10
154,189,11
150,189,12
147,190,13
143,191,14
139,191,15
135,191,16
131,192,17
126,192,18
122,192,19
118,191,20
78,216,21
114,191,22
110,191,23
106,190,24
103,190,25
145,124,26
147,122,27
150,120,28
152,119,29
155,117,30
158,117,31
82,220,32
161,116,33
164,117,34
167,117,35
169,119,36
172,121,37
172,123,38
169,125,39
167,126,40
163,126,41
160,126,42
87,224,43
157,126,44
154,126,45
151,126,46
148,125,47
108,124,48
106,121,49
104,120,50
101,118,51
99,117,52
96,117,53
92,228,54
92,117,55
89,118,56
87,119,57
84,120,58
82,122,59
83,125,60
85,126,61
88,127,62
91,127,63
94,127,64
97,232,65
97,127,66
100,127,67
103,126,68
106,126,69
142,106,70
145,102,71
149,99,72
153,98,73
158,98,74
163,97,75
102,235,76
167,98,77
172,98,78
176,100,79
180,102,80
184,105,81
183,108,82
178,107,83
174,106,84
169,105,85
165,105,86
108,237,87
160,105,88
156,106,89
151,107,90
146,108,91
110,105,92
108,102,93
103,100,94
99,99,95
94,98,96
89,98,97
114,239,98
85,99,99
80,100,100
76,102,101
72,105,102
69,109,103
71,110,104
75,108,105
80,107,106
84,106,107
89,106,108
120,240,109
94,106,110
98,107,111
103,108,112
108,108,113
127,240,114
133,240,115
139,239,116
145,237,117
151,235,118
157,232,119
162,228,120
167,224,121
172,220,122
177,216,123
181,211,124
185,206,125
188,201,126
191,195,127
193,189,128
195,183,129
196,176,130
197,170,131
198,164,132
199,157,133
200,151,134
114,146,135
112,150,136
109,155,137
108,160,138
108,165,139
112,168,140
117,169,141
123,170,142
128,170,143
133,170,144
138,169,145
143,168,146
147,164,147
148,160,148
147,155,149
144,150,150
141,145,151
95,189,152
100,187,153
104,186,154
109,185,155
114,184,156
119,184,157
123,184,158
128,184,159
133,184,160
138,183,161
143,183,162
148,184,163
153,185,164
156,187,165
156,190,166
152,193,167
148,196,168
144,198,169
140,200,170
135,201,171
130,201,172
125,201,173
121,201,174
116,200,175
111,198,176
107,196,177
103,194,178
99,192,179
99,189,180
103,189,181
107,189,182
111,189,183
115,189,184
120,190,185
124,190,186
128,190,187
132,190,188
136,190,189
140,189,190
144,189,191
148,188,192
152,188,193
