X,Y,Point index
55,126,0
56,145,1
57,165,2
60,184,3
67,203,4
78,218,5
93,230,6
110,239,7
129,242,8
149,239,9
164,229,10
177,216,11
186,200,12
192,182,13
195,164,14
196,145,15
197,127,16
72,115,17
81,105,18
94,101,19
109,102,20
122,106,21
136,106,22
150,102,23
164,102,24
177,106,25
184,116,26
130,119,27
131,129,28
131,139,29
131,150,30
115,163,31
122,165,32
130,167,33
138,165,34
145,163,35
85,122,36
93,117,37
102,117,38
111,123,39
102,125,40
93,125,41
146,124,42
155,118,43
164,118,44
171,124,45
164,126,46
155,125,47
102,192,48
113,185,49
123,181,50
130,183,51
138,182,52
148,186,53
157,193,54
147,199,55
138,202,56
130,202,57
122,202,58
112,199,59
106,192,60
123,189,61
130,189,62
138,189,63
152,192,64
138,192,65
130,193,66
123,192,67
74,66,68
88,61,69
110,63,70
133,64,71
166,62,72
181,71,73
194,103,74
63,90,75
71,73,76
56,125,77
196,127,78
186,81,79
157,65,80
