X,Y,Point index
56,127,0
57,144,1
58,161,2
61,178,3
67,193,4
78,206,5
93,215,6
109,222,7
127,224,8
145,222,9
160,214,10
173,204,11
183,192,12
188,177,13
191,161,14
192,145,15
193,129,16
70,113,17
79,104,18
92,100,19
106,101,20
118,105,21
139,105,22
151,101,23
164,100,24
176,104,25
184,113,26
129,119,27
129,128,28
129,136,29
129,146,30
112,156,31
120,157,32
129,159,33
137,157,34
144,155,35
84,124,36
92,120,37
101,120,38
109,124,39
100,125,40
92,125,41
147,124,42
155,120,43
163,120,44
171,123,45
163,125,46
155,125,47
96,178,48
108,172,49
120,168,50
128,170,51
136,168,52
147,171,53
158,178,54
148,186,55
137,190,56
128,191,57
119,190,58
108,187,59
100,178,60
120,175,61
128,176,62
136,175,63
154,178,64
137,182,65
128,182,66
120,182,67
77,69,68
90,65,69
110,66,70
132,66,71
164,65,72
177,73,73
192,102,74
64,91,75
73,76,76
56,122,77
194,122,78
183,82,79
156,67,80
