X,Y,Point index
51,120,0
53,140,1
55,159,2
58,178,3
65,196,4
77,212,5
92,225,6
109,235,7
128,238,8
147,234,9
162,224,10
176,211,11
187,195,12
193,178,13
196,159,14
198,141,15
200,122,16
67,116,17
77,107,18
91,103,19
106,105,20
120,110,21
138,110,22
152,105,23
167,103,24
181,107,25
189,117,26
130,121,27
130,132,28
130,144,29
130,156,30
112,162,31
121,165,32
129,168,33
138,165,34
146,163,35
83,124,36
91,120,37
100,120,38
109,125,39
100,125,40
91,125,41
147,125,42
157,120,43
165,120,44
173,124,45
166,125,46
157,125,47
94,180,48
107,178,49
120,178,50
129,179,51
138,178,52
151,179,53
163,181,54
151,194,55
139,200,56
129,201,57
119,200,58
106,194,59
97,181,60
120,181,61
129,182,62
138,181,63
159,182,64
138,193,65
129,194,66
119,193,67
70,64,68
85,62,69
108,66,70
134,67,71
170,63,72
184,68,73
199,96,74
58,86,75
67,71,76
51,114,77
200,115,78
190,77,79
160,66,80
