X,Y,Point index
54,115,0
54,135,1
55,156,2
59,176,3
67,195,4
81,212,5
95,228,6
110,242,7
130,245,8
149,242,9
166,229,10
183,213,11
197,197,12
206,177,13
210,156,14
211,134,15
211,112,16
68,110,17
76,100,18
90,98,19
103,101,20
116,106,21
137,105,22
151,100,23
166,98,24
180,100,25
190,108,26
127,121,27
126,135,28
126,149,29
125,163,30
108,167,31
117,170,32
126,173,33
137,170,34
146,166,35
83,121,36
91,119,37
100,119,38
108,124,39
100,124,40
91,124,41
148,123,42
156,119,43
165,119,44
173,121,45
166,123,46
157,124,47
93,184,48
105,182,49
118,182,50
127,184,51
138,182,52
152,182,53
166,184,54
153,200,55
139,208,56
128,209,57
118,208,58
105,200,59
98,186,60
118,187,61
127,188,62
138,187,63
161,185,64
139,198,65
128,199,66
118,197,67
73,52,68
86,51,69
106,56,70
131,57,71
168,51,72
185,54,73
203,85,74
62,76,75
69,60,76
56,105,77
207,104,78
191,65,79
158,56,80
