X,Y,Point index
57,122,0
59,141,1
60,160,2
63,179,3
69,197,4
79,212,5
93,225,6
108,235,7
126,239,8
145,237,9
163,227,10
180,215,11
193,200,12
200,181,13
204,162,14
206,141,15
207,121,16
69,110,17
77,102,18
89,99,19
101,101,20
113,105,21
139,106,22
151,100,23
165,98,24
178,100,25
188,109,26
126,119,27
125,132,28
125,144,29
124,156,30
112,165,31
118,167,32
125,169,33
133,167,34
140,165,35
85,121,36
92,117,37
101,117,38
108,123,39
100,124,40
91,124,41
147,123,42
155,117,43
164,116,44
172,120,45
164,123,46
155,124,47
99,188,48
108,184,49
118,182,50
126,184,51
134,182,52
145,184,53
157,189,54
146,199,55
134,203,56
126,203,57
117,202,58
108,198,59
103,189,60
118,187,61
126,188,62
134,187,63
152,189,64
134,194,65
126,195,66
118,194,67
74,57,68
86,54,69
106,58,70
131,59,71
168,54,72
185,59,73
202,90,74
64,81,75
70,65,76
59,112,77
205,111,78
191,69,79
158,58,80
