,X,Y
0,63,120
1,64,139
2,67,157
3,69,176
4,73,194
5,82,211
6,95,224
7,109,237
8,128,241
9,146,238
10,163,227
11,179,214
12,191,198
13,198,179
14,201,160
15,203,140
16,204,120
17,70,114
18,79,105
19,92,104
20,104,107
21,116,112
22,137,111
23,149,106
24,163,104
25,176,107
26,186,115
27,126,121
28,125,133
29,125,145
30,124,158
31,112,166
32,118,169
33,126,171
34,133,169
35,140,167
36,85,119
37,93,115
38,102,116
39,110,122
40,101,123
41,92,123
42,145,123
43,153,117
44,162,117
45,169,121
46,162,125
47,153,125
48,101,192
49,110,189
50,120,188
51,127,191
52,135,188
53,145,189
54,156,191
55,145,197
56,135,201
57,127,202
58,119,201
59,110,198
60,105,192
61,119,193
62,127,194
63,135,193
64,151,192
65,135,193
66,127,194
67,119,193
