,X,Y
0,52,124
1,54,144
2,57,164
3,61,183
4,67,202
5,78,218
6,92,231
7,109,241
8,126,244
9,145,240
10,163,230
11,180,219
12,194,204
13,203,185
14,207,165
15,209,144
16,210,122
17,65,122
18,73,110
19,88,105
20,105,105
21,120,109
22,134,108
23,150,103
24,166,102
25,181,107
26,192,118
27,126,117
28,126,130
29,126,143
30,125,156
31,111,165
32,118,168
33,127,170
34,136,167
35,143,164
36,84,124
37,92,121
38,101,119
39,110,122
40,101,123
41,93,124
42,146,121
43,155,118
44,164,119
45,172,122
46,164,123
47,155,122
48,101,192
49,111,188
50,120,186
51,127,188
52,136,186
53,145,188
54,155,193
55,144,196
56,134,197
57,126,198
58,119,197
59,110,196
60,105,191
61,120,189
62,127,190
63,136,190
64,151,192
65,135,190
66,126,191
67,119,190
