,x,y
0,5,62
1,7,87
2,10,111
3,14,134
4,22,156
5,34,176
6,52,192
7,73,202
8,98,204
9,125,202
10,147,191
11,164,174
12,175,153
13,182,131
14,185,107
15,189,83
16,191,59
17,26,47
18,36,37
19,52,35
20,68,37
21,83,43
22,110,44
23,124,39
24,141,36
25,157,39
26,168,50
27,96,57
28,96,71
29,96,84
30,96,98
31,82,110
32,89,114
33,97,116
34,105,114
35,113,110
36,47,60
37,56,55
38,66,55
39,76,61
40,66,64
41,55,64
42,118,61
43,128,56
44,139,56
45,148,61
46,139,65
47,128,64
48,73,144
49,83,137
50,91,134
51,99,136
52,105,133
53,114,136
54,126,144
55,116,149
56,107,152
57,99,153
58,91,152
59,83,150
60,78,143
61,91,141
62,99,142
63,106,141
64,121,143
65,106,142
66,99,143
67,91,142
