,x,y
0,-1,72
1,-1,95
2,2,117
3,5,139
4,12,161
5,26,179
6,45,193
7,70,200
8,97,202
9,122,199
10,141,188
11,153,172
12,161,152
13,166,133
14,170,114
15,172,95
16,172,76
17,18,44
18,32,30
19,51,25
20,72,27
21,91,34
22,112,35
23,129,30
24,146,31
25,160,38
26,167,53
27,102,55
28,103,68
29,104,81
30,105,95
31,78,109
32,89,113
33,102,116
34,112,114
35,122,111
36,38,61
37,49,56
38,61,56
39,73,63
40,61,65
41,48,64
42,119,66
43,130,60
44,142,61
45,151,67
46,142,70
47,130,69
48,57,140
49,74,130
50,90,127
51,101,129
52,111,127
53,123,132
54,135,141
55,123,149
56,111,153
57,100,153
58,88,152
59,73,148
60,63,140
61,89,137
62,100,138
63,111,138
64,130,141
65,111,139
66,100,140
67,89,139
