,x,y
0,27,57
1,26,78
2,28,99
3,32,121
4,40,142
5,51,161
6,66,178
7,82,195
8,102,201
9,123,198
10,144,184
11,166,167
12,184,147
13,195,123
14,199,97
15,201,71
16,201,46
17,32,40
18,42,35
19,54,37
20,66,41
21,79,47
22,111,46
23,127,40
24,143,37
25,160,35
26,176,39
27,93,62
28,92,77
29,91,92
30,89,108
31,77,116
32,84,120
33,93,123
34,103,119
35,114,116
36,45,59
37,55,54
38,67,55
39,76,64
40,65,65
41,54,64
42,123,64
43,133,55
44,145,54
45,156,59
46,147,64
47,134,65
48,62,130
49,74,130
50,87,131
51,97,133
52,107,131
53,126,130
54,145,130
55,127,153
56,110,163
57,98,164
58,86,163
59,73,153
60,67,133
61,86,138
62,97,139
63,107,137
64,140,132
65,109,151
66,97,152
67,87,150
