,X,Y
0,54,126
1,54,146
2,57,166
3,61,185
4,67,202
5,78,218
6,93,230
7,109,240
8,127,243
9,147,240
10,163,230
11,177,216
12,188,201
13,195,184
14,199,165
15,200,145
16,201,125
17,70,109
18,78,99
19,89,96
20,103,96
21,115,100
22,140,99
23,153,94
24,167,93
25,180,98
26,188,108
27,127,117
28,127,130
29,128,143
30,128,155
31,113,165
32,121,167
33,128,169
34,136,167
35,142,165
36,86,123
37,93,118
38,102,117
39,110,122
40,102,123
41,93,124
42,146,121
43,155,116
44,164,116
45,171,121
46,164,124
47,155,123
48,100,191
49,110,185
50,121,183
51,128,185
52,136,183
53,145,185
54,154,190
55,146,196
56,136,199
57,128,200
58,120,199
59,110,196
60,104,191
61,121,189
62,128,190
63,136,189
64,150,190
65,136,191
66,127,192
67,120,191
