,x,y
0,12,58
1,13,81
2,16,104
3,19,128
4,27,149
5,42,167
6,59,184
7,77,198
8,98,202
9,119,199
10,137,184
11,154,168
12,168,149
13,176,129
14,179,105
15,182,82
16,183,58
17,27,45
18,37,37
19,51,34
20,66,36
21,80,41
22,117,41
23,131,34
24,145,32
25,159,36
26,170,45
27,97,59
28,97,76
29,97,94
30,97,111
31,81,117
32,88,120
33,97,124
34,106,120
35,114,116
36,44,60
37,53,55
38,65,55
39,75,63
40,64,64
41,53,63
42,122,63
43,131,56
44,143,55
45,153,60
46,143,64
47,132,64
48,52,130
49,69,129
50,86,130
51,99,132
52,111,130
53,128,128
54,145,130
55,130,155
56,112,166
57,99,168
58,85,166
59,67,154
60,58,133
61,86,137
62,99,139
63,111,137
64,139,132
65,112,154
66,99,155
67,85,153
