,X,Y
0,55,120
1,59,141
2,62,160
3,66,180
4,72,198
5,84,214
6,97,228
7,112,241
8,130,245
9,148,241
10,162,228
11,175,212
12,185,196
13,191,177
14,193,157
15,197,137
16,199,116
17,67,110
18,75,101
19,88,99
20,100,102
21,113,107
22,142,106
23,155,101
24,167,97
25,180,99
26,188,108
27,128,120
28,128,133
29,129,147
30,129,160
31,114,168
32,121,170
33,129,173
34,137,170
35,144,168
36,83,122
37,91,118
38,100,118
39,108,123
40,100,124
41,91,124
42,148,123
43,155,118
44,164,117
45,172,121
46,165,124
47,156,124
48,96,188
49,109,187
50,120,186
51,129,188
52,137,186
53,148,186
54,160,187
55,149,203
56,138,209
57,130,210
58,120,209
59,108,202
60,101,190
61,120,191
62,129,192
63,137,191
64,155,189
65,138,200
66,129,201
67,120,200
