,x,y
0,6,62
1,7,86
2,9,110
3,12,135
4,20,156
5,35,175
6,54,190
7,76,201
8,100,203
9,125,201
10,146,188
11,163,172
12,175,152
13,182,130
14,185,106
15,186,83
16,187,60
17,26,53
18,39,45
19,55,43
20,71,44
21,86,49
22,112,49
23,126,44
24,141,42
25,156,45
26,168,53
27,98,59
28,98,76
29,98,92
30,98,109
31,78,114
32,87,119
33,99,123
34,109,118
35,118,114
36,45,59
37,55,55
38,66,56
39,76,62
40,65,62
41,55,61
42,119,62
43,129,56
44,140,56
45,150,60
46,140,62
47,130,62
48,53,134
49,69,132
50,86,132
51,98,134
52,111,131
53,127,132
54,143,134
55,128,150
56,112,157
57,99,159
58,86,157
59,69,150
60,58,135
61,86,136
62,98,137
63,111,136
64,138,136
65,111,149
66,99,150
67,86,148
