,X,Y
0,58,124
1,60,142
2,63,161
3,65,180
4,71,198
5,80,214
6,93,229
7,108,241
8,126,245
9,146,243
10,163,232
11,178,217
12,190,200
13,196,181
14,199,161
15,202,141
16,203,122
17,71,108
18,79,98
19,91,96
20,104,97
21,117,101
22,137,101
23,150,96
24,165,94
25,178,98
26,188,109
27,127,118
28,127,132
29,126,145
30,126,158
31,112,169
32,119,170
33,127,172
34,134,170
35,142,168
36,85,121
37,93,119
38,101,118
39,108,121
40,100,122
41,92,122
42,148,121
43,156,118
44,164,119
45,172,121
46,164,123
47,156,122
48,100,192
49,109,186
50,119,182
51,127,184
52,135,181
53,145,184
54,155,190
55,146,198
56,136,203
57,128,205
58,119,204
59,110,199
60,104,192
61,119,191
62,127,192
63,135,191
64,151,190
65,135,191
66,128,192
67,120,192
